model,problem_id,problem_consistency,avg_similarity,consistent_pairs,total_pairs
Dataset_GPT3.5,p02399,0.4666666666666667,0.45999999999999996,7,15
Dataset_GPT3.5,p03087,0.4666666666666667,0.4600000000000001,7,15
Dataset_GPT3.5,p02414,0.6,0.4533333333333333,9,15
Dataset_GPT3.5,p02400,0.5333333333333333,0.5433333333333333,8,15
Dataset_GPT3.5,p03285,0.4,0.44999999999999996,6,15
Dataset_GPT3.5,p02831,0.9333333333333333,0.7733333333333334,14,15
Dataset_GPT3.5,p02945,0.6666666666666666,0.6700000000000002,10,15
Dataset_GPT3.5,p02819,0.7333333333333333,0.62,11,15
Dataset_GPT3.5,p03695,0.5333333333333333,0.45000000000000007,8,15
Dataset_GPT3.5,p02951,0.6,0.4433333333333333,9,15
Dataset_GPT3.5,p02576,0.4666666666666667,0.4666666666666667,7,15
Dataset_GPT3.5,p03324,0.3333333333333333,0.39666666666666667,5,15
Dataset_GPT3.5,p03126,0.4666666666666667,0.4166666666666667,7,15
Dataset_GPT3.5,p03456,0.6666666666666666,0.6033333333333334,10,15
Dataset_GPT3.5,p00001,0.9333333333333333,0.65,14,15
Dataset_GPT3.5,p02947,0.7333333333333333,0.5766666666666667,11,15
Dataset_GPT3.5,p02953,0.6,0.4566666666666667,9,15
Dataset_GPT3.5,p00003,0.7333333333333333,0.5366666666666666,11,15
Dataset_GPT3.5,p03293,0.4666666666666667,0.48666666666666664,7,15
Dataset_GPT3.5,p02628,0.6666666666666666,0.5133333333333333,10,15
Dataset_GPT3.5,p02417,0.6666666666666666,0.5833333333333335,10,15
Dataset_GPT3.5,p02403,0.6666666666666666,0.5133333333333332,10,15
Dataset_GPT3.5,p02402,0.8,0.63,12,15
Dataset_GPT3.5,p03720,0.4666666666666667,0.41,7,15
Dataset_GPT3.5,p02832,0.4666666666666667,0.4433333333333333,7,15
Dataset_GPT3.5,p02629,0.6666666666666666,0.5599999999999999,10,15
Dataset_GPT3.5,p02416,0.6,0.53,9,15
Dataset_GPT3.5,p00002,0.5333333333333333,0.5066666666666667,8,15
Dataset_GPT3.5,p03494,0.6666666666666666,0.51,10,15
Dataset_GPT3.5,p02952,0.6666666666666666,0.5933333333333334,10,15
Dataset_GPT3.5,p03292,0.6666666666666666,0.5066666666666666,10,15
Dataset_GPT3.5,p03457,0.6,0.5066666666666667,9,15
Dataset_GPT3.5,p02946,0.4,0.4633333333333333,6,15
Dataset_GPT3.5,p02577,0.6666666666666666,0.6000000000000001,10,15
Dataset_GPT3.5,p02981,0.6666666666666666,0.48999999999999994,10,15
Dataset_GPT3.5,p02759,0.5333333333333333,0.38,8,15
Dataset_GPT3.5,p02995,0.8,0.6300000000000001,12,15
Dataset_GPT3.5,p02771,0.6,0.5133333333333334,9,15
Dataset_GPT3.5,p03325,0.7333333333333333,0.6233333333333334,11,15
Dataset_GPT3.5,p02639,0.6666666666666666,0.5366666666666667,10,15
Dataset_GPT3.5,p00006,0.6666666666666666,0.5033333333333333,10,15
Dataset_GPT3.5,p03282,0.3333333333333333,0.36333333333333334,5,15
Dataset_GPT3.5,p02836,0.6666666666666666,0.6333333333333333,10,15
Dataset_GPT3.5,p03043,0.5333333333333333,0.48333333333333334,8,15
Dataset_GPT3.5,p02407,0.4666666666666667,0.48666666666666664,7,15
Dataset_GPT3.5,p02413,0.7333333333333333,0.5866666666666666,11,15
Dataset_GPT3.5,p03308,0.7333333333333333,0.6466666666666667,11,15
Dataset_GPT3.5,p03042,0.6666666666666666,0.5633333333333332,10,15
Dataset_GPT3.5,p02994,0.6666666666666666,0.49,10,15
Dataset_GPT3.5,p02406,0.6,0.5166666666666667,9,15
Dataset_GPT3.5,p02412,0.4666666666666667,0.42,7,15
Dataset_GPT3.5,p02957,0.5333333333333333,0.42,8,15
Dataset_GPT3.5,p00007,0.6666666666666666,0.5233333333333333,10,15
Dataset_GPT3.5,p03136,0.8,0.5733333333333334,12,15
Dataset_GPT3.5,p03644,0.6,0.4533333333333333,9,15
Dataset_GPT3.5,p02570,0.5333333333333333,0.5166666666666667,8,15
Dataset_GPT3.5,p00011,0.3333333333333333,0.3733333333333333,5,15
Dataset_GPT3.5,p03478,0.5333333333333333,0.49333333333333335,8,15
Dataset_GPT3.5,p02766,0.8,0.6,12,15
Dataset_GPT3.5,p03242,0.4666666666666667,0.3966666666666666,7,15
Dataset_GPT3.5,p02772,0.4,0.3966666666666666,6,15
Dataset_GPT3.5,p03493,0.7333333333333333,0.5966666666666668,11,15
Dataset_GPT3.5,p02982,0.6666666666666666,0.5299999999999999,10,15
Dataset_GPT3.5,p02612,0.6,0.5399999999999999,9,15
Dataset_GPT3.5,p00005,0.8666666666666667,0.6,13,15
Dataset_GPT3.5,p03281,0.8666666666666667,0.6166666666666667,13,15
Dataset_GPT3.5,p02404,0.6666666666666666,0.5466666666666666,10,15
Dataset_GPT3.5,p03041,0.7333333333333333,0.59,11,15
Dataset_GPT3.5,p02389,0.4666666666666667,0.4466666666666666,7,15
Dataset_GPT3.5,p02410,0.6,0.48333333333333334,9,15
Dataset_GPT3.5,p02405,0.5333333333333333,0.4933333333333333,8,15
Dataset_GPT3.5,p02411,0.6666666666666666,0.5666666666666667,10,15
Dataset_GPT3.5,p02835,0.6666666666666666,0.52,10,15
Dataset_GPT3.5,p02388,0.9333333333333333,0.6866666666666668,14,15
Dataset_GPT3.5,p02613,0.5333333333333333,0.49000000000000005,8,15
Dataset_GPT3.5,p03243,0.4666666666666667,0.4866666666666667,7,15
Dataset_GPT3.5,p02767,0.6666666666666666,0.5133333333333333,10,15
Dataset_GPT3.5,p02983,0.4666666666666667,0.4000000000000001,7,15
Dataset_GPT3.5,p02773,0.8666666666666667,0.6533333333333334,13,15
Dataset_GPT3.5,p02258,0.8666666666666667,0.6766666666666666,13,15
Dataset_GPT3.5,p03146,0.8666666666666667,0.6233333333333333,13,15
Dataset_GPT3.5,p02264,0.6666666666666666,0.67,10,15
Dataset_GPT3.5,p02571,0.6,0.4533333333333333,9,15
Dataset_GPT3.5,p02700,0.4666666666666667,0.36000000000000004,7,15
Dataset_GPT3.5,p03109,0.5333333333333333,0.4666666666666666,8,15
Dataset_GPT3.5,p03378,0.5333333333333333,0.4133333333333333,8,15
Dataset_GPT3.5,p02847,0.6,0.41333333333333333,9,15
Dataset_GPT3.5,p03998,0.3333333333333333,0.36333333333333334,5,15
Dataset_GPT3.5,p02675,0.4666666666666667,0.46,7,15
Dataset_GPT3.5,p02701,1.0,0.7766666666666667,15,15
Dataset_GPT3.5,p02259,0.8,0.7233333333333334,12,15
Dataset_GPT3.5,p03147,0.6,0.44666666666666666,9,15
Dataset_GPT3.5,p02729,0.5333333333333333,0.4433333333333333,8,15
Dataset_GPT3.5,p02717,0.6666666666666666,0.5399999999999999,10,15
Dataset_GPT3.5,p03435,0.4666666666666667,0.4666666666666667,7,15
Dataset_GPT3.5,p02677,0.8,0.5966666666666668,12,15
Dataset_GPT3.5,p02887,0.6666666666666666,0.4666666666666666,10,15
Dataset_GPT3.5,p04012,0.8666666666666667,0.7000000000000003,13,15
Dataset_GPT3.5,p02688,0.6666666666666666,0.48000000000000004,10,15
Dataset_GPT3.5,p02879,0.7333333333333333,0.6466666666666668,11,15
Dataset_GPT3.5,p02886,0.4666666666666667,0.4,7,15
Dataset_GPT3.5,p03352,0.2,0.3466666666666666,3,15
Dataset_GPT3.5,p02676,0.6666666666666666,0.58,10,15
Dataset_GPT3.5,p03434,0.7333333333333333,0.5466666666666666,11,15
Dataset_GPT3.5,p03632,0.5333333333333333,0.47000000000000003,8,15
Dataset_GPT3.5,p02706,0.6,0.49333333333333323,9,15
Dataset_GPT3.5,p02921,0.6666666666666666,0.5433333333333333,10,15
Dataset_GPT3.5,p02712,0.4,0.3733333333333333,6,15
Dataset_GPT3.5,p02935,0.6666666666666666,0.5,10,15
Dataset_GPT3.5,p02909,0.4666666666666667,0.44,7,15
Dataset_GPT3.5,p03035,0.6,0.45333333333333325,9,15
Dataset_GPT3.5,p03545,0.6,0.5066666666666666,9,15
Dataset_GPT3.5,p02897,0.6,0.5233333333333333,9,15
Dataset_GPT3.5,p02699,0.4,0.5033333333333333,6,15
Dataset_GPT3.5,p02934,0.7333333333333333,0.6583333333333334,11,15
Dataset_GPT3.5,p02713,0.6,0.4766666666666666,9,15
Dataset_GPT3.5,p03814,0.8666666666666667,0.5833333333333334,13,15
Dataset_GPT3.5,p02707,0.6666666666666666,0.5266666666666667,10,15
Dataset_GPT3.5,p02263,0.7333333333333333,0.6866666666666668,11,15
Dataset_GPT3.5,p02711,0.5333333333333333,0.49333333333333335,8,15
Dataset_GPT3.5,p02922,0.7333333333333333,0.5833333333333335,11,15
Dataset_GPT3.5,p02705,0.5333333333333333,0.5066666666666667,8,15
Dataset_GPT3.5,p02659,0.4,0.4233333333333333,6,15
Dataset_GPT3.5,p02881,0.6666666666666666,0.41,10,15
Dataset_GPT3.5,p02880,0.5333333333333333,0.49666666666666665,8,15
Dataset_GPT3.5,p02923,0.7333333333333333,0.5299999999999999,11,15
Dataset_GPT3.5,p03037,0.2,0.32999999999999996,3,15
Dataset_GPT3.5,p02658,0.7333333333333333,0.5633333333333332,11,15
Dataset_GPT3.5,p02260,1.0,0.77,15,15
Dataset_GPT3.5,p03220,0.6,0.5066666666666666,9,15
Dataset_GPT4o,p03013,0.26666666666666666,0.41666666666666674,4,15
Dataset_GPT4o,p03012,0.6666666666666666,0.6566666666666667,10,15
Dataset_GPT4o,p03775,0.8,0.6233333333333334,12,15
Dataset_GPT4o,p02640,0.4,0.46,6,15
Dataset_GPT4o,p02899,0.6666666666666666,0.5833333333333334,10,15
Dataset_GPT4o,p02898,0.8,0.7333333333333336,12,15
Dataset_GPT4o,p03239,0.6666666666666666,0.6366666666666667,10,15
Dataset_GPT4o,p02641,0.6666666666666666,0.5566666666666666,10,15
Dataset_GPT4o,p02682,0.7333333333333333,0.6400000000000001,11,15
Dataset_GPT4o,p03371,0.4,0.45000000000000007,6,15
Dataset_GPT4o,p03370,0.6666666666666666,0.5133333333333333,10,15
Dataset_GPT4o,p03416,0.7333333333333333,0.6833333333333335,11,15
Dataset_GPT4o,p02681,0.8,0.5900000000000001,12,15
Dataset_GPT4o,p03011,0.6666666666666666,0.6433333333333334,10,15
Dataset_GPT4o,p02910,0.5333333333333333,0.5700000000000001,8,15
Dataset_GPT4o,p02694,0.8,0.6433333333333333,12,15
Dataset_GPT4o,p04030,0.7333333333333333,0.6566666666666668,11,15
Dataset_GPT4o,p02657,0.6666666666666666,0.6533333333333335,10,15
Dataset_GPT4o,p02723,0.8,0.6566666666666667,12,15
Dataset_GPT4o,p02911,0.5333333333333333,0.49666666666666653,8,15
Dataset_GPT4o,p03161,0.6666666666666666,0.6466666666666667,10,15
Dataset_GPT4o,p02257,0.9333333333333333,0.7433333333333334,14,15
Dataset_GPT4o,p02848,0.6666666666666666,0.62,10,15
Dataset_GPT4o,p03001,0.5333333333333333,0.49,8,15
Dataset_GPT4o,p03000,0.7333333333333333,0.59,11,15
Dataset_GPT4o,p03835,0.8,0.63,12,15
Dataset_GPT4o,p03160,1.0,0.7733333333333334,15,15
Dataset_GPT4o,p02268,0.6,0.5733333333333335,9,15
Dataset_GPT4o,p02256,0.8666666666666667,0.65,13,15
Dataset_GPT4o,p02860,0.9333333333333333,0.7000000000000001,14,15
Dataset_GPT4o,p03360,0.8,0.6033333333333334,12,15
Dataset_GPT4o,p02718,0.9333333333333333,0.6633333333333334,14,15
Dataset_GPT4o,p02724,0.6,0.5666666666666667,9,15
Dataset_GPT4o,p02730,0.6666666666666666,0.6033333333333334,10,15
Dataset_GPT4o,p02693,0.6666666666666666,0.5333333333333333,10,15
Dataset_GPT4o,p02687,0.5333333333333333,0.5466666666666666,8,15
Dataset_GPT4o,p02916,0.5333333333333333,0.5133333333333333,8,15
Dataset_GPT4o,p02725,0.6666666666666666,0.5666666666666665,10,15
Dataset_GPT4o,p02731,0.6666666666666666,0.5566666666666668,10,15
Dataset_GPT4o,p02719,0.6666666666666666,0.6199999999999999,10,15
Dataset_GPT4o,p02255,1.0,0.7300000000000001,15,15
Dataset_GPT4o,p02917,0.6,0.5933333333333334,9,15
Dataset_GPT4o,p03474,0.6666666666666666,0.5599999999999999,10,15
Dataset_GPT4o,p02959,0.5333333333333333,0.4866666666666666,8,15
Dataset_GPT4o,p02420,0.6,0.5066666666666666,9,15
Dataset_GPT4o,p03448,0.9333333333333333,0.6966666666666668,14,15
Dataset_GPT4o,p02622,0.6666666666666666,0.6233333333333333,10,15
Dataset_GPT4o,p02971,0.6666666666666666,0.5666666666666665,10,15
Dataset_GPT4o,p02408,0.6666666666666666,0.6766666666666665,10,15
Dataset_GPT4o,p02390,0.6666666666666666,0.5399999999999999,10,15
Dataset_GPT4o,p02409,0.4666666666666667,0.49,7,15
Dataset_GPT4o,p02391,0.6666666666666666,0.59,10,15
Dataset_GPT4o,p04044,0.6666666666666666,0.6266666666666667,10,15
Dataset_GPT4o,p03071,0.6666666666666666,0.6400000000000001,10,15
Dataset_GPT4o,p03059,0.6,0.4799999999999999,9,15
Dataset_GPT4o,p02958,0.6666666666666666,0.5800000000000001,10,15
Dataset_GPT4o,p02970,0.6666666666666666,0.6400000000000001,10,15
Dataset_GPT4o,p02421,1.0,0.7766666666666668,15,15
Dataset_GPT4o,p03449,0.6666666666666666,0.5966666666666666,10,15
Dataset_GPT4o,p02582,0.8,0.6033333333333334,12,15
Dataset_GPT4o,p02755,0.6,0.5199999999999999,9,15
Dataset_GPT4o,p03107,0.5333333333333333,0.4416666666666666,8,15
Dataset_GPT4o,p02621,0.4666666666666667,0.5449999999999999,7,15
Dataset_GPT4o,p02812,0.7333333333333333,0.6266666666666666,11,15
Dataset_GPT4o,p03073,0.5333333333333333,0.46333333333333326,8,15
Dataset_GPT4o,p02392,0.6666666666666666,0.6233333333333333,10,15
Dataset_GPT4o,p03072,0.4666666666666667,0.4599999999999999,7,15
Dataset_GPT4o,p02393,0.9333333333333333,0.6900000000000001,14,15
Dataset_GPT4o,p02783,0.6666666666666666,0.6033333333333334,10,15
Dataset_GPT4o,p02754,0.5333333333333333,0.5033333333333333,8,15
Dataset_GPT4o,p02595,1.0,0.73,15,15
Dataset_GPT4o,p03106,1.0,0.7266666666666668,15,15
Dataset_GPT4o,p02778,0.4,0.5633333333333332,6,15
Dataset_GPT4o,p02988,0.8666666666666667,0.6933333333333335,13,15
Dataset_GPT4o,p03102,0.8,0.6433333333333334,12,15
Dataset_GPT4o,p03076,0.6666666666666666,0.5399999999999999,10,15
Dataset_GPT4o,p02552,0.4666666666666667,0.5533333333333335,7,15
Dataset_GPT4o,p02397,0.2,0.4266666666666667,3,15
Dataset_GPT4o,p02396,0.8,0.5833333333333333,12,15
Dataset_GPT4o,p02802,0.6666666666666666,0.6066666666666667,10,15
Dataset_GPT4o,p04043,0.5333333333333333,0.5066666666666666,8,15
Dataset_GPT4o,p03261,0.9333333333333333,0.7300000000000001,14,15
Dataset_GPT4o,p02989,0.6666666666666666,0.6400000000000001,10,15
Dataset_GPT4o,p02553,0.7333333333333333,0.6133333333333334,11,15
Dataset_GPT4o,p02786,0.6666666666666666,0.6166666666666668,10,15
Dataset_GPT4o,p02779,0.6666666666666666,0.6133333333333333,10,15
Dataset_GPT4o,p03315,0.4,0.52,6,15
Dataset_GPT4o,p02547,0.6666666666666666,0.5933333333333334,10,15
Dataset_GPT4o,p02790,0.6666666666666666,0.5666666666666667,10,15
Dataset_GPT4o,p02753,0.6666666666666666,0.5533333333333333,10,15
Dataset_GPT4o,p03854,0.4,0.5066666666666667,6,15
Dataset_GPT4o,p03471,0.7333333333333333,0.6266666666666667,11,15
Dataset_GPT4o,p02394,0.4,0.3933333333333333,6,15
Dataset_GPT4o,p03075,0.6666666666666666,0.6200000000000002,10,15
Dataset_GPT4o,p02627,0.6666666666666666,0.6133333333333333,10,15
Dataset_GPT4o,p02419,0.6666666666666666,0.6300000000000001,10,15
Dataset_GPT4o,p03060,0.7333333333333333,0.62,11,15
Dataset_GPT4o,p02418,0.6,0.5299999999999999,9,15
Dataset_GPT4o,p02829,0.4,0.49,6,15
Dataset_GPT4o,p03289,0.6666666666666666,0.6233333333333334,10,15
Dataset_GPT4o,p02381,0.6666666666666666,0.64,10,15
Dataset_GPT4o,p02785,0.6666666666666666,0.5833333333333334,10,15
Dataset_GPT4o,p02801,0.6,0.5000000000000001,9,15
Dataset_GPT4o,p03316,0.8,0.6833333333333333,12,15
Dataset_GPT4o,p02791,0.6666666666666666,0.5966666666666666,10,15
Dataset_GPT4o,p02578,0.4666666666666667,0.4733333333333333,7,15
Dataset_GPT4o,p02777,0.4,0.5033333333333334,6,15
Dataset_GPT4o,p03469,0.7333333333333333,0.56,11,15
Dataset_GPT4o,p03680,0.6666666666666666,0.6666666666666666,10,15
Dataset_GPT4o,p03470,0.8666666666666667,0.7333333333333333,13,15
Dataset_GPT4o,p02987,0.5333333333333333,0.5199999999999999,8,15
Dataset_GPT4o,p02993,0.6666666666666666,0.65,10,15
Dataset_GPT4o,p03455,0.4,0.5366666666666666,6,15
Dataset_GPT4o,p02818,0.6666666666666666,0.5833333333333334,10,15
Dataset_GPT4o,p02830,0.6666666666666666,0.6366666666666667,10,15
Dataset_GPT4o,p02415,0.6666666666666666,0.5833333333333334,10,15
Dataset_GPT4o,p03086,0.8666666666666667,0.7000000000000001,13,15
Dataset_GPT4o,p02401,0.7333333333333333,0.6500000000000001,11,15
Dataset_GPT4o,p02398,0.7333333333333333,0.6633333333333334,11,15
Dataset_GPT4o,p02399,0.4666666666666667,0.5266666666666666,7,15
Dataset_GPT4o,p02414,0.6666666666666666,0.6633333333333336,10,15
Dataset_GPT4o,p03087,0.7333333333333333,0.6733333333333336,11,15
Dataset_GPT4o,p02400,0.6666666666666666,0.6300000000000002,10,15
Dataset_GPT4o,p02831,1.0,0.7733333333333334,15,15
Dataset_GPT4o,p03285,0.4,0.4166666666666667,6,15
Dataset_GPT4o,p02819,0.8,0.68,12,15
Dataset_GPT4o,p00001,0.8666666666666667,0.68,13,15
Dataset_GPT4o,p02784,0.6666666666666666,0.62,10,15
Dataset_GPT4o,p02951,0.6666666666666666,0.6066666666666668,10,15
Dataset_GPT4o,p03695,1.0,0.6833333333333333,15,15
Dataset_GPT4o,p03324,0.6666666666666666,0.5533333333333332,10,15
Dataset_GPT4o,p02576,0.6,0.5366666666666667,9,15
Dataset_GPT4o,p02945,0.6666666666666666,0.6566666666666667,10,15
Dataset_GPT4o,p03126,0.5333333333333333,0.5233333333333333,8,15
Dataset_GPT4o,p02947,0.8666666666666667,0.7500000000000001,13,15
Dataset_GPT4o,p03456,0.6,0.6000000000000001,9,15
Dataset_GPT4o,p00003,0.6666666666666666,0.6733333333333335,10,15
Dataset_GPT4o,p02628,0.7333333333333333,0.6566666666666666,11,15
Dataset_GPT4o,p02953,0.6666666666666666,0.5733333333333334,10,15
Dataset_GPT4o,p03293,0.8,0.66,12,15
Dataset_GPT4o,p03720,0.6,0.49999999999999994,9,15
Dataset_GPT4o,p02402,0.7333333333333333,0.61,11,15
Dataset_GPT4o,p02416,0.6666666666666666,0.6166666666666667,10,15
Dataset_GPT4o,p02403,0.5333333333333333,0.5533333333333333,8,15
Dataset_GPT4o,p02417,0.6666666666666666,0.6,10,15
Dataset_GPT4o,p02832,0.8666666666666667,0.6933333333333334,13,15
Dataset_GPT4o,p00002,0.6,0.5366666666666667,9,15
Dataset_GPT4o,p03292,0.6666666666666666,0.5933333333333333,10,15
Dataset_GPT4o,p02629,0.6666666666666666,0.6033333333333333,10,15
Dataset_GPT4o,p03494,0.8,0.6966666666666668,12,15
Dataset_GPT4o,p03457,0.6666666666666666,0.6366666666666666,10,15
Dataset_GPT4o,p02952,0.6,0.5866666666666666,9,15
Dataset_GPT4o,p02946,0.8,0.6566666666666665,12,15
Dataset_GPT4o,p03325,0.6666666666666666,0.6533333333333334,10,15
Dataset_GPT4o,p02577,0.6666666666666666,0.66,10,15
Dataset_GPT4o,p02981,0.6666666666666666,0.61,10,15
Dataset_GPT4o,p02639,0.6666666666666666,0.6,10,15
Dataset_GPT4o,p02995,1.0,0.7866666666666667,15,15
Dataset_GPT4o,p02771,0.6666666666666666,0.6466666666666667,10,15
Dataset_GPT4o,p02759,0.6666666666666666,0.6933333333333335,10,15
Dataset_GPT4o,p03043,0.5333333333333333,0.5,8,15
Dataset_GPT4o,p00006,0.7333333333333333,0.6266666666666667,11,15
Dataset_GPT4o,p03282,0.6666666666666666,0.6033333333333334,10,15
Dataset_GPT4o,p02836,0.6666666666666666,0.645,10,15
Dataset_GPT4o,p02413,0.9333333333333333,0.69,14,15
Dataset_GPT4o,p02407,0.4,0.46333333333333326,6,15
Dataset_GPT4o,p00007,0.6666666666666666,0.6833333333333333,10,15
Dataset_GPT4o,p03042,0.6,0.5766666666666667,9,15
Dataset_GPT4o,p02412,0.8,0.6599999999999999,12,15
Dataset_GPT4o,p02406,0.6,0.5833333333333335,9,15
Dataset_GPT4o,p03308,0.6666666666666666,0.6300000000000001,10,15
Dataset_GPT4o,p03136,0.7333333333333333,0.5766666666666667,11,15
Dataset_GPT4o,p02994,0.6666666666666666,0.62,10,15
Dataset_GPT4o,p02957,0.5333333333333333,0.5366666666666666,8,15
Dataset_GPT4o,p03644,0.4666666666666667,0.49,7,15
Dataset_GPT4o,p02570,0.8,0.6399999999999999,12,15
Dataset_GPT4o,p02772,0.6,0.6,9,15
Dataset_GPT4o,p02982,0.9333333333333333,0.6933333333333332,14,15
Dataset_GPT4o,p03478,0.7333333333333333,0.6733333333333335,11,15
Dataset_GPT4o,p02766,1.0,0.7933333333333334,15,15
Dataset_GPT4o,p00011,0.26666666666666666,0.4099999999999999,4,15
Dataset_GPT4o,p03493,0.4,0.52,6,15
Dataset_GPT4o,p03242,0.6,0.49666666666666653,9,15
Dataset_GPT4o,p02612,0.26666666666666666,0.41999999999999993,4,15
Dataset_GPT4o,p00005,0.9333333333333333,0.7366666666666667,14,15
Dataset_GPT4o,p03281,0.8,0.67,12,15
Dataset_GPT4o,p02410,0.6666666666666666,0.59,10,15
Dataset_GPT4o,p02835,0.7333333333333333,0.64,11,15
Dataset_GPT4o,p02404,0.4,0.5166666666666667,6,15
Dataset_GPT4o,p02389,0.4,0.43666666666666665,6,15
Dataset_GPT4o,p02388,1.0,0.7066666666666668,15,15
Dataset_GPT4o,p02405,0.6,0.57,9,15
Dataset_GPT4o,p02613,0.5333333333333333,0.5633333333333334,8,15
Dataset_GPT4o,p03041,0.6666666666666666,0.62,10,15
Dataset_GPT4o,p02411,0.6666666666666666,0.62,10,15
Dataset_GPT4o,p02773,0.8,0.6166666666666666,12,15
Dataset_GPT4o,p03243,0.4666666666666667,0.4666666666666667,7,15
Dataset_GPT4o,p02767,0.7333333333333333,0.6266666666666666,11,15
Dataset_GPT4o,p02571,0.6666666666666666,0.5066666666666666,10,15
Dataset_GPT4o,p02983,0.6666666666666666,0.62,10,15
Dataset_GPT4o,p02264,1.0,0.7533333333333335,15,15
Dataset_GPT4o,p02700,0.4,0.49000000000000005,6,15
Dataset_GPT4o,p03109,0.4666666666666667,0.49000000000000005,7,15
Dataset_GPT4o,p03146,0.8,0.7400000000000001,12,15
Dataset_GPT4o,p03378,0.6666666666666666,0.5433333333333332,10,15
Dataset_GPT4o,p02675,0.4666666666666667,0.4866666666666667,7,15
Dataset_GPT4o,p04012,0.6666666666666666,0.6033333333333334,10,15
Dataset_GPT4o,p02847,0.4666666666666667,0.5400000000000001,7,15
Dataset_GPT4o,p03998,0.5333333333333333,0.5033333333333334,8,15
Dataset_GPT4o,p02729,0.4,0.52,6,15
Dataset_GPT4o,p02701,0.8666666666666667,0.7400000000000001,13,15
Dataset_GPT4o,p02259,0.7333333333333333,0.65,11,15
Dataset_GPT4o,p03147,0.6666666666666666,0.6166666666666667,10,15
Dataset_GPT4o,p02258,0.8666666666666667,0.6599999999999999,13,15
Dataset_GPT4o,p02717,0.6666666666666666,0.58,10,15
Dataset_GPT4o,p02887,0.6666666666666666,0.61,10,15
Dataset_GPT4o,p03435,0.6,0.5466666666666666,9,15
Dataset_GPT4o,p02677,0.6666666666666666,0.6766666666666666,10,15
Dataset_GPT4o,p02688,0.8666666666666667,0.6133333333333333,13,15
Dataset_GPT4o,p02886,0.6666666666666666,0.6266666666666667,10,15
Dataset_GPT4o,p02676,0.8,0.7200000000000003,12,15
Dataset_GPT4o,p03352,0.6666666666666666,0.6933333333333335,10,15
Dataset_GPT4o,p02879,0.6666666666666666,0.615,10,15
Dataset_GPT4o,p03632,0.9333333333333333,0.7233333333333334,14,15
Dataset_GPT4o,p02706,0.6666666666666666,0.5766666666666667,10,15
Dataset_GPT4o,p02712,0.6666666666666666,0.5333333333333333,10,15
Dataset_GPT4o,p02921,0.6,0.5566666666666668,9,15
Dataset_GPT4o,p03434,0.8,0.6033333333333334,12,15
Dataset_GPT4o,p02935,0.6666666666666666,0.6483333333333333,10,15
Dataset_GPT4o,p02909,0.4,0.52,6,15
Dataset_GPT4o,p03035,0.6666666666666666,0.5533333333333333,10,15
Dataset_GPT4o,p02699,0.4666666666666667,0.5633333333333334,7,15
Dataset_GPT4o,p03545,0.6666666666666666,0.5700000000000001,10,15
Dataset_GPT4o,p02897,0.6666666666666666,0.6300000000000002,10,15
Dataset_GPT4o,p02934,0.7333333333333333,0.6666666666666667,11,15
Dataset_GPT4o,p02713,0.8666666666666667,0.7033333333333334,13,15
Dataset_GPT4o,p02707,0.6666666666666666,0.6133333333333334,10,15
Dataset_GPT4o,p03814,0.6666666666666666,0.58,10,15
Dataset_GPT4o,p02263,1.0,0.7466666666666666,15,15
Dataset_GPT4o,p02711,0.6,0.5366666666666667,9,15
Dataset_GPT4o,p02659,0.6666666666666666,0.6166666666666667,10,15
Dataset_GPT4o,p02705,0.9333333333333333,0.7633333333333335,14,15
Dataset_GPT4o,p02922,0.9333333333333333,0.6966666666666669,14,15
