dataset,model_key,model,variant,n_items,llm_mean,llm_median,llm_consensus_rate,st_mean,st_median,st_success_rate,agreement_rate,both_success_rate,neither_success_rate,eval_file,source,is_completed,import_method
javascript454,claude_sonnet_5,Claude Sonnet 5,dead_code,454,0.8081497797356828,1.0,0.8149779735682819,0.5574401529743808,0.5753966271877289,0.724669603524229,0.7202643171806168,0.6299559471365639,0.09030837004405286,evaluation/javascript454/ClaudeSonnet5_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,
javascript454,claude_sonnet_5,Claude Sonnet 5,encryption,89,0.748314606741573,1.0,0.7415730337078652,0.49934026180358415,0.5143787860870361,0.5393258426966292,0.6179775280898876,0.449438202247191,0.16853932584269662,evaluation/javascript454/ClaudeSonnet5_Results/combined_results_Dataset_Encryption_Description.json,direct,false,
javascript454,glm5,GLM-5,with_comments,454,0.7691629955947137,1.0,0.7819383259911894,0.6560063608614358,0.6735627353191376,0.9229074889867841,0.8105726872246696,0.7577092511013216,0.05286343612334802,evaluation/javascript454/GLM5_Results/combined_results_Data_With_Comments_Description.json,direct,false,
javascript454,glm5,GLM-5,without_comments,454,0.7825991189427313,1.0,0.7841409691629956,0.6582225993078711,0.6708077788352966,0.9273127753303965,0.8039647577092511,0.7577092511013216,0.046255506607929514,evaluation/javascript454/GLM5_Results/combined_results_Data_Without_Comments_Description.json,direct,false,
javascript454,glm5,GLM-5,renaming,454,0.7662995594713656,1.0,0.7709251101321586,0.656290700257087,0.6718002557754517,0.9140969162995595,0.8039647577092511,0.7444933920704846,0.05947136563876652,evaluation/javascript454/GLM5_Results/combined_results_Variable_Renaming_Description.json,direct,false,
javascript454,glm5,GLM-5,dead_code,454,0.7766519823788547,1.0,0.7775330396475771,0.6332168515426997,0.6495866179466248,0.8634361233480177,0.7819383259911894,0.711453744493392,0.07048458149779736,evaluation/javascript454/GLM5_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,
javascript454,glm5,GLM-5,encryption,89,0.7471910112359551,0.9,0.7528089887640449,0.5908236369658052,0.6033284664154053,0.7528089887640449,0.7528089887640449,0.6292134831460674,0.12359550561797752,evaluation/javascript454/GLM5_Results/combined_results_Dataset_Encryption_Description.json,direct,false,
javascript454,kimi_k25,Kimi-K2.7,with_comments,454,0.758590308370044,1.0,0.775330396475771,0.6546818301541164,0.6690742373466492,0.9140969162995595,0.8127753303964758,0.751101321585903,0.06167400881057269,evaluation/javascript454/KimiK25_Results/combined_results_Data_With_Comments_Description.json,direct,false,
javascript454,kimi_k25,Kimi-K2.7,without_comments,454,0.7548458149779737,1.0,0.7819383259911894,0.6565225634412093,0.6654918491840363,0.9251101321585903,0.7995594713656388,0.7533039647577092,0.046255506607929514,evaluation/javascript454/KimiK25_Results/combined_results_Data_Without_Comments_Description.json,direct,false,
javascript454,kimi_k25,Kimi-K2.7,renaming,454,0.7330396475770925,0.9,0.73568281938326,0.6503778780084349,0.6674068570137024,0.8942731277533039,0.748898678414097,0.6894273127753304,0.05947136563876652,evaluation/javascript454/KimiK25_Results/combined_results_Variable_Renaming_Description.json,direct,false,
javascript454,kimi_k25,Kimi-K2.7,dead_code,454,0.7524229074889869,1.0,0.7577092511013216,0.6228661443299659,0.6372519433498383,0.8237885462555066,0.7797356828193832,0.6806167400881057,0.09911894273127753,evaluation/javascript454/KimiK25_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,
javascript454,kimi_k25,Kimi-K2.7,encryption,89,0.7393258426966292,0.9,0.7528089887640449,0.5586617103453433,0.5769252777099609,0.6292134831460674,0.7191011235955056,0.550561797752809,0.16853932584269662,evaluation/javascript454/KimiK25_Results/combined_results_Dataset_Encryption_Description.json,direct,false,
javascript454,gpt5,GPT-5.4-mini,with_comments,454,0.7339207048458151,1.0,0.748898678414097,0.6367927477551452,0.651935338973999,0.9074889867841409,0.7709251101321586,0.7136563876651982,0.05726872246696035,evaluation/javascript454/GPT5_Results/combined_results_Data_With_Comments_Description.json,direct,false,
javascript454,gpt5,GPT-5.4-mini,without_comments,454,0.7504405286343613,1.0,0.7687224669603524,0.6343018701423108,0.6538964509963989,0.8876651982378855,0.7709251101321586,0.7136563876651982,0.05726872246696035,evaluation/javascript454/GPT5_Results/combined_results_Data_Without_Comments_Description.json,direct,false,
javascript454,gpt5,GPT-5.4-mini,renaming,454,0.6848017621145374,0.9,0.6806167400881057,0.611678032360413,0.624615341424942,0.8127753303964758,0.7048458149779736,0.5991189427312775,0.10572687224669604,evaluation/javascript454/GPT5_Results/combined_results_Variable_Renaming_Description.json,direct,false,
javascript454,gpt5,GPT-5.4-mini,dead_code,454,0.6951541850220265,0.9,0.6938325991189427,0.5259900887861914,0.542318195104599,0.6013215859030837,0.6079295154185022,0.45154185022026433,0.15638766519823788,evaluation/javascript454/GPT5_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,
javascript454,gpt5,GPT-5.4-mini,encryption,89,0.3865168539325843,0.2,0.34831460674157305,0.3480416805472937,0.33425185084342957,0.19101123595505617,0.7752808988764045,0.15730337078651685,0.6179775280898876,evaluation/javascript454/GPT5_Results/combined_results_Dataset_Encryption_Description.json,direct,false,
javascript704,claude_sonnet_5,Claude Sonnet 5,dead_code,704,0.7919034091,1,0.796875,0.4620334036,0.4685669959,0.5056818182,0.5838068182,0.4431818182,0.140625,evaluation/javascript250/ClaudeSonnet5_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,claude_sonnet_5,Claude Sonnet 5,encryption,339,0.6631268437,0.9262536873,0.6607669617,0.3130694655,0.2978027653,0.1740412979,0.4660766962,0.1504424779,0.3156342183,evaluation/javascript250/ClaudeSonnet5_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,claude_sonnet_5,Claude Sonnet 5,renaming,704,0.7904829545,1,0.8011363636,0.5306152153,0.5343078445,0.640625,0.6434659091,0.5426136364,0.1008522727,evaluation/javascript250/ClaudeSonnet5_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,claude_sonnet_5,Claude Sonnet 5,with_comments,704,0.8014204545,1,0.7997159091,0.5523880129,0.5642680882,0.6875,0.640625,0.5639204545,0.07670454545,evaluation/javascript250/ClaudeSonnet5_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,claude_sonnet_5,Claude Sonnet 5,without_comments,704,0.8072443182,1,0.8167613636,0.5543726234,0.5666341226,0.6875,0.6548295455,0.5795454545,0.07528409091,evaluation/javascript250/ClaudeSonnet5_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,deepseek_r1,DeepSeek-R1,dead_code,704,0.7788352273,1,0.7926136364,0.5239514512,0.5329272294,0.5894886364,0.6264204545,0.5042613636,0.1221590909,evaluation/javascript250/deepseek-r1_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,deepseek_r1,DeepSeek-R1,encryption,339,0.7103244838,0.9737463127,0.7168141593,0.4024886908,0.3975727663,0.3362831858,0.5250737463,0.2890855457,0.2359882006,evaluation/javascript250/deepseek-r1_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,deepseek_r1,DeepSeek-R1,renaming,704,0.7815340909,1,0.7911931818,0.5573634425,0.5679732691,0.6860795455,0.6534090909,0.5653409091,0.08806818182,evaluation/javascript250/deepseek-r1_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,deepseek_r1,DeepSeek-R1,with_comments,704,0.8,1,0.8068181818,0.5708531996,0.5777321919,0.7159090909,0.6619318182,0.5923295455,0.06960227273,evaluation/javascript250/deepseek-r1_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,deepseek_r1,DeepSeek-R1,without_comments,704,0.7853693182,1,0.796875,0.5698898554,0.5810508022,0.7130681818,0.6349431818,0.5724431818,0.0625,evaluation/javascript250/deepseek-r1_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,deepseek_v31,DeepSeek-V3.1,dead_code,704,0.7461647727,0.9644886364,0.75,0.523112182,0.5269755375,0.6278409091,0.6761363636,0.5269886364,0.1491477273,evaluation/javascript250/deepseek-v3.1_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,deepseek_v31,DeepSeek-V3.1,encryption,339,0.618879056,0.8262536873,0.610619469,0.362370695,0.3653670744,0.2684365782,0.5752212389,0.2271386431,0.3480825959,evaluation/javascript250/deepseek-v3.1_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,deepseek_v31,DeepSeek-V3.1,renaming,704,0.7720170455,1,0.7727272727,0.5601055078,0.5685868344,0.6747159091,0.6292613636,0.5383522727,0.09090909091,evaluation/javascript250/deepseek-v3.1_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,deepseek_v31,DeepSeek-V3.1,with_comments,704,0.7917613636,1,0.7997159091,0.5749800569,0.5810694113,0.7130681818,0.6690340909,0.5909090909,0.078125,evaluation/javascript250/deepseek-v3.1_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,deepseek_v31,DeepSeek-V3.1,without_comments,704,0.7934659091,1,0.7954545455,0.5751133383,0.5855108305,0.7130681818,0.6789772727,0.59375,0.08522727273,evaluation/javascript250/deepseek-v3.1_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,deepseek_v4_pro,DeepSeek-V4-Pro,dead_code,704,0.746875,1,0.7514204545,0,0,0,0.2485795455,0,0.2485795455,evaluation/javascript250/DeepseekV4Pro_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,deepseek_v4_pro,DeepSeek-V4-Pro,encryption,339,0.6303834808,0.8631268437,0.616519174,0,0,0,0.383480826,0,0.383480826,evaluation/javascript250/DeepseekV4Pro_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,deepseek_v4_pro,DeepSeek-V4-Pro,renaming,704,0.7634943182,1,0.7727272727,0,0,0,0.2272727273,0,0.2272727273,evaluation/javascript250/DeepseekV4Pro_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,deepseek_v4_pro,DeepSeek-V4-Pro,with_comments,704,0.7903409091,1,0.7997159091,0,0,0,0.2002840909,0,0.2002840909,evaluation/javascript250/DeepseekV4Pro_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,deepseek_v4_pro,DeepSeek-V4-Pro,without_comments,704,0.7923295455,1,0.7954545455,0,0,0,0.2045454545,0,0.2045454545,evaluation/javascript250/DeepseekV4Pro_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,gemini,Gemini-3-preview,dead_code,704,0.2083806818,0,0.2073863636,0.3247803637,0.2884225844,0.2201704545,0.796875,0.1122159091,0.6846590909,evaluation/javascript250/Gemini_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,gemini,Gemini-3-preview,encryption,339,0.2002949853,0,0.1946902655,0.3025376859,0.2874635527,0.1238938053,0.7758112094,0.04719764012,0.7286135693,evaluation/javascript250/Gemini_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,gemini,Gemini-3-preview,renaming,704,0.2973011364,0,0.296875,0.3733119816,0.3785290336,0.2997159091,0.71875,0.1576704545,0.5610795455,evaluation/javascript250/Gemini_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,gemini,Gemini-3-preview,with_comments,704,0.4247159091,0.2579545455,0.421875,0.4321313983,0.4541877872,0.4176136364,0.6264204545,0.2329545455,0.3934659091,evaluation/javascript250/Gemini_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,gemini,Gemini-3-preview,without_comments,704,0.3938920455,0.1934659091,0.3892045455,0.4231236105,0.4500904458,0.4147727273,0.6107954545,0.2073863636,0.4034090909,evaluation/javascript250/Gemini_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,glm5,GLM-5,dead_code,704,0.8106534091,1,0.8181818182,0.5604398509,0.5688524282,0.6761363636,0.65625,0.5752840909,0.08096590909,evaluation/javascript250/GLM5_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,glm5,GLM-5,encryption,339,0.8073746313,0.9737463127,0.8171091445,0.4317381019,0.4426280474,0.401179941,0.5132743363,0.3657817109,0.1474926254,evaluation/javascript250/GLM5_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,glm5,GLM-5,renaming,704,0.8119318182,1,0.8196022727,0.5773406922,0.5813762579,0.7258522727,0.6846590909,0.6150568182,0.06960227273,evaluation/javascript250/GLM5_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,glm5,GLM-5,with_comments,704,0.8164772727,1,0.8323863636,0.5877523407,0.6024623686,0.7514204545,0.6946022727,0.6392045455,0.05539772727,evaluation/javascript250/GLM5_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,glm5,GLM-5,without_comments,704,0.8223011364,1,0.8309659091,0.5885037359,0.6031706303,0.7542613636,0.6988636364,0.6420454545,0.05681818182,evaluation/javascript250/GLM5_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,gpt35,GPT-3.5-turbo,dead_code,704,0.5088068182,0.5159090909,0.4957386364,0.4833989307,0.4832860459,0.5625,0.7627840909,0.4105113636,0.3522727273,evaluation/javascript250/GPT3.5_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,gpt35,GPT-3.5-turbo,encryption,339,0.1737463127,0.07876106195,0.1533923304,0.2425218361,0.2274227866,0.1209439528,0.9085545723,0.09144542773,0.8171091445,evaluation/javascript250/GPT3.5_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,gpt35,GPT-3.5-turbo,renaming,704,0.6017045455,0.6514204545,0.5965909091,0.5184425881,0.5206226074,0.6278409091,0.71875,0.4715909091,0.2471590909,evaluation/javascript250/GPT3.5_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,gpt35,GPT-3.5-turbo,with_comments,704,0.6745738636,0.8757102273,0.6732954545,0.5546398364,0.5628989173,0.6775568182,0.7201704545,0.5355113636,0.1846590909,evaluation/javascript250/GPT3.5_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,gpt35,GPT-3.5-turbo,without_comments,704,0.6659090909,0.8579545455,0.6761363636,0.5519985138,0.5508075859,0.6775568182,0.7230113636,0.5383522727,0.1846590909,evaluation/javascript250/GPT3.5_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,gpt4o,GPT-4o,dead_code,704,0.6798295455,0.8579545455,0.671875,0.4883221427,0.490091645,0.5639204545,0.6903409091,0.4630681818,0.2272727273,evaluation/javascript250/GPT4o_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,gpt4o,GPT-4o,encryption,339,0.4820058997,0.2837758112,0.4778761062,0.2847656307,0.2668755599,0.191740413,0.6607669617,0.1651917404,0.4955752212,evaluation/javascript250/GPT4o_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,gpt4o,GPT-4o,renaming,704,0.7311079545,0.9644886364,0.7272727273,0.5363518158,0.535167829,0.640625,0.6576704545,0.5127840909,0.1448863636,evaluation/javascript250/GPT4o_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,gpt4o,GPT-4o,with_comments,704,0.7774147727,1,0.7883522727,0.551946474,0.5570475006,0.6789772727,0.6775568182,0.5724431818,0.1051136364,evaluation/javascript250/GPT4o_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,gpt4o,GPT-4o,without_comments,704,0.78125,1,0.78125,0.5559464635,0.5639194344,0.6832386364,0.671875,0.5681818182,0.1036931818,evaluation/javascript250/GPT4o_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,gpt5,GPT-5.4-mini,dead_code,704,0.5785511364,0.6159090909,0.5767045455,0.3987957042,0.4014463134,0.3991477273,0.6264204545,0.3011363636,0.3252840909,evaluation/javascript250/GPT5_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,gpt5,GPT-5.4-mini,encryption,339,0.3162241888,0.05250737463,0.3008849558,0.1782608071,0.1588924804,0.05604719764,0.7374631268,0.04719764012,0.6902654867,evaluation/javascript250/GPT5_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,gpt5,GPT-5.4-mini,renaming,704,0.6735795455,0.9,0.6661931818,0.4849914687,0.4883255615,0.5625,0.6008522727,0.4147727273,0.1860795455,evaluation/javascript250/GPT5_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,gpt5,GPT-5.4-mini,with_comments,704,0.7450284091,1,0.7571022727,0.5260937469,0.5284584331,0.6661931818,0.6420454545,0.5326704545,0.109375,evaluation/javascript250/GPT5_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,gpt5,GPT-5.4-mini,without_comments,704,0.7673295455,1,0.7855113636,0.5265260699,0.5389827439,0.6434659091,0.6193181818,0.5241477273,0.09517045455,evaluation/javascript250/GPT5_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,kimi_k25,Kimi-K2.7,dead_code,704,0.79375,1,0.8025568182,0.5374648643,0.5439977303,0.6164772727,0.6264204545,0.5227272727,0.1036931818,evaluation/javascript250/KimiK25_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,kimi_k25,Kimi-K2.7,encryption,339,0.7696165192,0.9737463127,0.7758112094,0.3849884812,0.3773290477,0.2920353982,0.4631268437,0.2654867257,0.197640118,evaluation/javascript250/KimiK25_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,kimi_k25,Kimi-K2.7,renaming,704,0.7894886364,0.9355113636,0.7954545455,0.5684195096,0.5811854205,0.6803977273,0.6122159091,0.5440340909,0.06818181818,evaluation/javascript250/KimiK25_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,kimi_k25,Kimi-K2.7,with_comments,704,0.8119318182,1,0.8267045455,0.5800154756,0.5919093096,0.7230113636,0.6661931818,0.6079545455,0.05823863636,evaluation/javascript250/KimiK25_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,kimi_k25,Kimi-K2.7,without_comments,704,0.8106534091,1,0.8323863636,0.5821363201,0.5871246952,0.7315340909,0.671875,0.6178977273,0.05397727273,evaluation/javascript250/KimiK25_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,llama70b,Llama-70B,dead_code,704,0.4235795455,0.3869318182,0.4090909091,0.4309510488,0.4394620273,0.4289772727,0.7897727273,0.3139204545,0.4758522727,evaluation/javascript250/llama70B_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,llama70b,Llama-70B,encryption,339,0.1693215339,0,0.1474926254,0.2431604893,0.2039554139,0.1032448378,0.8908554572,0.07079646018,0.8200589971,evaluation/javascript250/llama70B_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,llama70b,Llama-70B,renaming,704,0.5948863636,0.6514204545,0.5923295455,0.5364756973,0.5342395687,0.6278409091,0.7485795455,0.484375,0.2642045455,evaluation/javascript250/llama70B_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,llama70b,Llama-70B,with_comments,704,0.6943181818,0.9644886364,0.6960227273,0.5684108278,0.569621143,0.6775568182,0.7173295455,0.5454545455,0.171875,evaluation/javascript250/llama70B_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,llama70b,Llama-70B,without_comments,704,0.6903409091,0.9289772727,0.6917613636,0.5720413909,0.578291718,0.6775568182,0.7130681818,0.5411931818,0.171875,evaluation/javascript250/llama70B_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,mistral,Mistral,dead_code,704,0.5842329545,0.6159090909,0.5710227273,0.4568881786,0.4676613685,0.4943181818,0.65625,0.3607954545,0.2954545455,evaluation/javascript250/mistral_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,mistral,Mistral,encryption,339,0.3067846608,0.1050147493,0.2890855457,0.2308902522,0.209099639,0.1120943953,0.7817109145,0.09144542773,0.6902654867,evaluation/javascript250/mistral_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,mistral,Mistral,renaming,704,0.6407670455,0.8644886364,0.6434659091,0.5267195726,0.5236957774,0.6235795455,0.6704545455,0.46875,0.2017045455,evaluation/javascript250/mistral_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,mistral,Mistral,with_comments,704,0.7301136364,1,0.7258522727,0.5434034103,0.5465901814,0.6619318182,0.6519886364,0.5198863636,0.1321022727,evaluation/javascript250/mistral_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,mistral,Mistral,without_comments,704,0.7356534091,1,0.7400568182,0.548056937,0.5478377441,0.6647727273,0.640625,0.5227272727,0.1178977273,evaluation/javascript250/mistral_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,o4mini,O4-mini,dead_code,704,0.7826704545,1,0.7855113636,0.5220922443,0.532159835,0.6079545455,0.6207386364,0.5071022727,0.1136363636,evaluation/javascript250/O4-mini_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,o4mini,O4-mini,encryption,339,0.7339233038,0.9474926254,0.7345132743,0.3827785505,0.371507859,0.2595870206,0.4719764012,0.2330383481,0.2389380531,evaluation/javascript250/O4-mini_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,o4mini,O4-mini,renaming,704,0.7857954545,0.9355113636,0.796875,0.5636989529,0.5745821829,0.6803977273,0.6448863636,0.5610795455,0.08380681818,evaluation/javascript250/O4-mini_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,o4mini,O4-mini,with_comments,704,0.7951704545,0.9677556818,0.8039772727,0.577836795,0.5885908464,0.7130681818,0.6704545455,0.59375,0.07670454545,evaluation/javascript250/O4-mini_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,o4mini,O4-mini,without_comments,704,0.8073863636,0.9677556818,0.8181818182,0.5777769004,0.5917072565,0.7144886364,0.6690340909,0.6008522727,0.06818181818,evaluation/javascript250/O4-mini_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,qwen37_plus,Qwen3.7-plus,dead_code,704,0.79375,1,0.7982954545,0.5472262133,0.5624975403,0.6377840909,0.6434659091,0.5397727273,0.1036931818,evaluation/javascript250/Qwen37Plus_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,qwen37_plus,Qwen3.7-plus,encryption,339,0.7171091445,1,0.7227138643,0.4026689811,0.39366879,0.3156342183,0.4985250737,0.2684365782,0.2300884956,evaluation/javascript250/Qwen37Plus_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,qwen37_plus,Qwen3.7-plus,renaming,704,0.7825284091,1,0.7997159091,0.5574839191,0.5799646836,0.6846590909,0.6633522727,0.5738636364,0.08948863636,evaluation/javascript250/Qwen37Plus_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,qwen37_plus,Qwen3.7-plus,with_comments,704,0.8069602273,1,0.8110795455,0.5519227996,0.5783317097,0.6789772727,0.671875,0.5809659091,0.09090909091,evaluation/javascript250/Qwen37Plus_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,qwen37_plus,Qwen3.7-plus,without_comments,704,0.7981534091,1,0.8068181818,0.5488828806,0.5761117091,0.6775568182,0.6576704545,0.5710227273,0.08664772727,evaluation/javascript250/Qwen37Plus_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript704,qwencoder32b,Qwen2.5-Coder-32B,dead_code,704,0.5806818182,0.5869318182,0.5738636364,0.4576981752,0.4629820804,0.4730113636,0.6747159091,0.3607954545,0.3139204545,evaluation/javascript250/qwencoder32B_Results/combined_results_Dataset_DeadCode_Description.json,direct,false,pool
javascript704,qwencoder32b,Qwen2.5-Coder-32B,encryption,339,0.3923303835,0.2312684366,0.383480826,0.2963256046,0.2849493684,0.185840708,0.7315634218,0.1504424779,0.581120944,evaluation/javascript250/qwencoder32B_Results/combined_results_Dataset_Encryption_Description.json,direct,false,pool
javascript704,qwencoder32b,Qwen2.5-Coder-32B,renaming,704,0.6911931818,0.9644886364,0.6789772727,0.5447937302,0.547054855,0.6207386364,0.6178977273,0.4588068182,0.1590909091,evaluation/javascript250/qwencoder32B_Results/combined_results_Variable_Renaming_Description.json,direct,false,pool
javascript704,qwencoder32b,Qwen2.5-Coder-32B,with_comments,704,0.775,1,0.7755681818,0.5710700116,0.5787499232,0.6875,0.6647727273,0.5639204545,0.1008522727,evaluation/javascript250/qwencoder32B_Results/combined_results_Data_With_Comments_Description.json,direct,false,pool
javascript704,qwencoder32b,Qwen2.5-Coder-32B,without_comments,704,0.7806818182,1,0.7897727273,0.5722811865,0.577967154,0.6832386364,0.6633522727,0.5681818182,0.09517045455,evaluation/javascript250/qwencoder32B_Results/combined_results_Data_Without_Comments_Description.json,direct,false,pool
javascript250,codellama,CodeLlama,with_comments,250,0.322425656,0.1428571429,0.3697297297,0.2695393888,0.251802996,0.148344616,0.4394394904,0.05952780888,0.4327741935,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,codellama,CodeLlama,without_comments,250,0.2129963953,0,0.2410526316,0.279250573,0.2659611616,0.1440039874,0.4860130719,0.0402793726,0.4402105263,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,codellama,CodeLlama,renaming,250,0.1353903686,0,0.1565205479,0.2349491399,0.2186770341,0.08341498444,0.4998657718,0.01723627907,0.5356097561,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,codellama,CodeLlama,dead_code,250,0.1347551807,0,0.1422516556,0.1749965977,0.159002067,0.04077777778,0.624952381,0.01134447808,0.8355692308,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,codellama,CodeLlama,encryption,250,0.09778829268,0,0.1381395349,0.1576564063,0.1313446049,0.02917877907,0.6519724138,0.004093656875,0.8,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starchat,StarChat,with_comments,250,0.2329507804,,,0.3418520363,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starchat,StarChat,without_comments,250,0.1764399419,,,0.3470426947,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starchat,StarChat,renaming,250,0.1815667301,,,0.3307594297,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starchat,StarChat,dead_code,250,0.1700669398,,,0.2636635415,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starchat,StarChat,encryption,250,0.08555843902,,,0.2801688619,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starcoder,StarCoder,with_comments,250,0.01861498885,,,0.1062907748,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starcoder,StarCoder,without_comments,250,0.02607400041,,,0.1079046868,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starcoder,StarCoder,renaming,250,0.1197499881,,,0.1028417921,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starcoder,StarCoder,dead_code,250,0.0910826988,,,0.0819799186,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,starcoder,StarCoder,encryption,250,0.05882458537,,,0.08711185611,,,,,,,completed,true,scaled_from_java250_median_measured_ratio
javascript250,qwen3vl,Qwen3-VL-8B-Instruct,with_comments,250,0.4483402504,0.4642857143,0.3843243243,0.357335838,0.341692657,0.2394705945,0.3994904459,0.09762560657,0.3321290323,,completed,true,scaled_from_java250_median_measured_ratio
