dataset,model_key,model,problem_id,s_enc,s_dead,s_lex,source,is_completed
java250,deepseek_r1,DeepSeek-R1,p02414,0.570000,0.831250,0.766667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02415,0.360000,0.712500,0.725000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02416,0.260000,0.787500,0.741667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02417,0.310000,0.787500,0.833333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02418,0.250000,0.737500,0.716667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02419,0.460000,0.812500,0.745833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02420,0.340000,0.675000,0.550000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02421,0.810000,0.600000,0.750000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02547,0.560000,0.737500,0.658333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02552,0.490000,0.687500,0.508333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02553,0.570000,0.875000,0.779167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02570,0.630000,0.818750,0.691667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02571,0.785000,0.700000,0.533333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02576,0.890000,0.787500,0.633333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02577,0.270000,0.900000,0.820833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02578,0.530000,0.637500,0.675000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02582,0.770000,0.712500,0.800000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02595,0.810000,0.837500,0.800000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02612,0.460000,0.575000,0.625000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02613,0.400000,0.800000,0.700000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02621,0.370000,0.625000,0.650000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02622,0.730000,0.675000,0.500000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02627,0.200000,0.712500,0.775000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02628,0.800000,0.856250,0.720833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02629,0.680000,0.825000,0.641667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02639,0.740000,0.700000,0.600000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02640,0.220000,0.575000,0.670833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02641,0.770000,0.700000,0.541667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02657,0.720000,0.700000,0.616667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02658,0.740000,0.700000,0.741667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02659,0.400000,0.712500,0.629167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02675,0.200000,0.800000,0.754167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02676,0.820000,0.818750,0.720833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02677,0.740000,0.662500,0.683333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02681,0.300000,0.762500,0.650000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02682,0.680000,0.825000,0.666667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02687,0.240000,0.625000,0.550000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02688,0.690000,0.625000,0.633333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02693,0.700000,0.775000,0.575000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02694,0.740000,0.806250,0.654167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02699,0.500000,0.700000,0.650000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02700,0.320000,0.775000,0.783333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02701,0.750000,0.856250,0.745833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02705,0.865000,0.850000,0.783333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02706,0.450000,0.825000,0.725000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02707,0.430000,0.862500,0.762500,direct,false
java250,deepseek_r1,DeepSeek-R1,p02711,0.480000,0.725000,0.558333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02712,0.790000,0.775000,0.708333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02713,0.805000,0.818750,0.716667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02717,0.680000,0.500000,0.554167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02718,0.750000,0.850000,0.766667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02719,0.740000,0.700000,0.733333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02723,0.430000,0.750000,0.716667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02724,0.590000,0.700000,0.533333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02725,0.620000,0.700000,0.583333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02729,0.490000,0.550000,0.508333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02730,0.560000,0.675000,0.541667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02731,0.700000,0.731250,0.562500,direct,false
java250,deepseek_r1,DeepSeek-R1,p02753,0.500000,0.462500,0.566667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02754,0.600000,0.718750,0.541667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02755,0.470000,0.725000,0.716667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02759,0.740000,0.750000,0.566667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02766,0.770000,0.775000,0.754167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02767,0.700000,0.675000,0.670833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02771,0.240000,0.837500,0.866667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02772,0.400000,0.806250,0.775000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02773,0.720000,0.525000,0.708333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02777,0.540000,0.650000,0.500000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02778,0.530000,0.787500,0.725000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02779,0.630000,0.675000,0.575000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02783,0.750000,0.706250,0.525000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02784,0.670000,0.625000,0.583333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02785,0.630000,0.662500,0.516667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02786,0.830000,0.612500,0.783333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02790,0.360000,0.725000,0.566667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02791,0.850000,0.700000,0.679167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02801,0.190000,0.662500,0.741667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02802,0.740000,0.650000,0.587500,direct,false
java250,deepseek_r1,DeepSeek-R1,p02812,0.750000,0.712500,0.666667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02818,0.640000,0.756250,0.512500,direct,false
java250,deepseek_r1,DeepSeek-R1,p02819,0.800000,0.650000,0.716667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02829,0.720000,0.787500,0.770833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02830,0.705000,0.662500,0.600000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02831,0.700000,0.800000,0.691667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02832,0.800000,0.775000,0.708333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02835,0.600000,0.806250,0.666667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02836,0.660000,0.737500,0.608333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02847,0.400000,0.700000,0.725000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02848,0.370000,0.775000,0.841667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02860,0.500000,0.831250,0.791667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02879,0.685000,0.762500,0.666667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02880,0.220000,0.843750,0.833333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02881,0.800000,0.675000,0.550000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02886,0.670000,0.825000,0.641667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02887,0.660000,0.768750,0.633333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02897,0.720000,0.712500,0.533333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02898,0.720000,0.775000,0.729167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02899,0.640000,0.675000,0.616667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02909,0.230000,0.637500,0.691667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02910,0.320000,0.750000,0.633333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02911,0.460000,0.687500,0.508333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02916,0.720000,0.612500,0.733333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02917,0.680000,0.675000,0.633333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02921,0.450000,0.787500,0.700000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02922,0.895000,0.800000,0.683333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02923,0.740000,0.662500,0.616667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02934,0.900000,0.725000,0.775000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02935,0.820000,0.806250,0.691667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02945,0.820000,0.850000,0.758333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02946,0.650000,0.850000,0.766667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02947,0.860000,0.856250,0.808333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02951,0.740000,0.687500,0.575000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02952,0.820000,0.750000,0.745833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02953,0.610000,0.837500,0.733333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02957,0.660000,0.650000,0.616667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02958,0.340000,0.875000,0.783333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02959,0.700000,0.537500,0.650000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02970,0.875000,0.775000,0.737500,direct,false
java250,deepseek_r1,DeepSeek-R1,p02971,0.560000,0.625000,0.458333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02981,0.680000,0.725000,0.491667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02982,0.490000,0.737500,0.716667,direct,false
java250,deepseek_r1,DeepSeek-R1,p02983,0.470000,0.731250,0.600000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02987,0.240000,0.725000,0.750000,direct,false
java250,deepseek_r1,DeepSeek-R1,p02988,0.600000,0.762500,0.745833,direct,false
java250,deepseek_r1,DeepSeek-R1,p02989,0.450000,0.681250,0.533333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02993,0.490000,0.750000,0.754167,direct,false
java250,deepseek_r1,DeepSeek-R1,p02994,0.700000,0.712500,0.533333,direct,false
java250,deepseek_r1,DeepSeek-R1,p02995,0.860000,0.812500,0.758333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03000,0.680000,0.687500,0.541667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03001,0.640000,0.675000,0.400000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03011,0.745000,0.725000,0.675000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03012,0.780000,0.781250,0.679167,direct,false
java250,deepseek_r1,DeepSeek-R1,p03013,0.410000,0.637500,0.583333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03035,0.760000,0.750000,0.600000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03037,0.500000,0.725000,0.600000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03041,0.760000,0.675000,0.625000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03042,0.180000,0.825000,0.808333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03043,0.680000,0.800000,0.641667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03059,0.650000,0.587500,0.316667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03060,0.700000,0.737500,0.591667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03071,0.700000,0.712500,0.587500,direct,false
java250,deepseek_r1,DeepSeek-R1,p03072,0.760000,0.725000,0.591667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03073,0.510000,0.681250,0.525000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03075,0.400000,0.837500,0.766667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03076,0.610000,0.762500,0.450000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03086,0.720000,0.750000,0.750000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03087,0.540000,0.712500,0.808333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03102,0.705000,0.787500,0.583333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03106,0.750000,0.775000,0.733333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03107,0.740000,0.650000,0.570833,direct,false
java250,deepseek_r1,DeepSeek-R1,p03109,0.190000,0.500000,0.641667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03126,0.580000,0.512500,0.483333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03136,0.550000,0.775000,0.675000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03146,0.760000,0.712500,0.700000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03147,0.550000,0.612500,0.533333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03160,0.830000,0.750000,0.754167,direct,false
java250,deepseek_r1,DeepSeek-R1,p03161,0.730000,0.825000,0.754167,direct,false
java250,deepseek_r1,DeepSeek-R1,p03220,0.600000,0.725000,0.608333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03239,0.640000,0.662500,0.633333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03242,0.560000,0.512500,0.558333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03243,0.350000,0.625000,0.783333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03261,0.750000,0.775000,0.800000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03281,0.750000,0.762500,0.666667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03282,0.705000,0.725000,0.600000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03285,0.280000,0.737500,0.625000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03289,0.420000,0.850000,0.858333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03292,0.600000,0.750000,0.604167,direct,false
java250,deepseek_r1,DeepSeek-R1,p03293,0.500000,0.800000,0.625000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03308,0.620000,0.731250,0.583333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03315,0.260000,0.675000,0.550000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03316,0.660000,0.800000,0.700000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03324,0.750000,0.787500,0.591667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03325,0.765000,0.700000,0.550000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03352,0.840000,0.687500,0.666667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03360,0.820000,0.725000,0.750000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03370,0.480000,0.775000,0.566667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03371,0.730000,0.650000,0.366667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03378,0.740000,0.762500,0.650000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03416,0.690000,0.800000,0.708333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03434,0.780000,0.800000,0.683333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03435,0.710000,0.800000,0.575000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03448,0.720000,0.762500,0.687500,direct,false
java250,deepseek_r1,DeepSeek-R1,p03449,0.700000,0.675000,0.579167,direct,false
java250,deepseek_r1,DeepSeek-R1,p03455,0.240000,0.731250,0.695833,direct,false
java250,deepseek_r1,DeepSeek-R1,p03456,0.460000,0.850000,0.783333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03457,0.640000,0.825000,0.837500,direct,false
java250,deepseek_r1,DeepSeek-R1,p03469,0.270000,0.725000,0.704167,direct,false
java250,deepseek_r1,DeepSeek-R1,p03470,0.680000,0.850000,0.616667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03471,0.710000,0.737500,0.683333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03474,0.660000,0.806250,0.708333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03478,0.720000,0.575000,0.670833,direct,false
java250,deepseek_r1,DeepSeek-R1,p03493,0.460000,0.800000,0.691667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03494,0.720000,0.756250,0.766667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03545,0.610000,0.687500,0.550000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03632,0.770000,0.612500,0.775000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03644,0.890000,0.800000,0.700000,direct,false
java250,deepseek_r1,DeepSeek-R1,p03680,0.700000,0.600000,0.533333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03695,0.690000,0.875000,0.691667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03720,0.780000,0.725000,0.704167,direct,false
java250,deepseek_r1,DeepSeek-R1,p03775,0.820000,0.800000,0.633333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03814,0.900000,0.831250,0.783333,direct,false
java250,deepseek_r1,DeepSeek-R1,p03835,0.590000,0.837500,0.566667,direct,false
java250,deepseek_r1,DeepSeek-R1,p03854,0.630000,0.712500,0.595833,direct,false
java250,deepseek_r1,DeepSeek-R1,p03998,0.460000,0.712500,0.754167,direct,false
java250,deepseek_r1,DeepSeek-R1,p04012,0.430000,0.725000,0.616667,direct,false
java250,deepseek_r1,DeepSeek-R1,p04030,0.670000,0.800000,0.720833,direct,false
java250,deepseek_r1,DeepSeek-R1,p04043,0.540000,0.625000,0.675000,direct,false
java250,deepseek_r1,DeepSeek-R1,p04044,0.600000,0.775000,0.591667,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p00001,0.820000,0.850000,0.758333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p00002,0.260000,0.750000,0.700000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p00003,0.680000,0.875000,0.854167,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p00005,0.785000,0.362500,0.733333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p00006,0.330000,0.600000,0.716667,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p00007,0.780000,0.675000,0.658333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p00011,0.320000,0.712500,0.658333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02255,0.630000,0.637500,0.833333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02256,0.310000,0.650000,0.600000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02257,0.780000,0.712500,0.712500,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02258,0.410000,0.762500,0.733333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02259,0.290000,0.825000,0.725000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02260,0.430000,0.787500,0.816667,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02263,0.630000,0.881250,0.808333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02264,0.815000,0.825000,0.725000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02268,0.390000,0.812500,0.591667,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02381,0.520000,0.781250,0.791667,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02388,0.760000,0.812500,0.825000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02389,0.450000,0.625000,0.633333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02390,0.470000,0.656250,0.566667,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02391,0.280000,0.800000,0.733333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02392,0.200000,0.762500,0.870833,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02393,0.740000,0.700000,0.800000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02394,0.330000,0.525000,0.500000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02396,0.290000,0.681250,0.679167,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02397,0.220000,0.725000,0.625000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02398,0.630000,0.625000,0.733333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02399,0.330000,0.750000,0.720833,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02400,0.330000,0.700000,0.816667,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02401,0.340000,0.750000,0.750000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02402,0.300000,0.800000,0.825000,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02403,0.200000,0.875000,0.766667,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02404,0.510000,0.575000,0.733333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02405,0.350000,0.787500,0.708333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02406,0.360000,0.537500,0.733333,direct,false
java250,deepseek_v31,DeepSeek-V3.1,p02407,0.340000,0.693750,0.558333,direct,false
