dataset,model_key,model,variant,prompt,n_items,llm_mean,llm_median,llm_consensus_rate,st_mean,st_median,st_success_rate,agreement_rate,both_success_rate,neither_success_rate,source,is_completed,import_method,lock_source,scale_used,eval_file
java250,glm5,GLM-5,encryption,oap2,250,0.6531247471,0.8,0.6368467153,0.4251139239,0.4266914224,0.3137435897,0.6548722467,0.2317241379,0.2496658759,completed,true,cohort_median_scale,direct,0.9956169926,
java250,glm5,GLM-5,encryption,reasoning,250,0.6436142953,0.8,0.6416350365,0.4897249183,0.4963535671,0.4873282443,0.6607444155,0.4023157895,0.2489204469,completed,true,cohort_median_scale,direct,0.9811193527,
java250,glm5,GLM-5,encryption,zero_shot,250,0.656,0.8,0.656,0.5014614424,0.5095915794,0.532,0.652,0.42,0.232,direct,false,,direct,1,evaluation/java250/GLM5_Results/combined_results_Dataset_Encryption_Description.json
java250,glm5,GLM-5,renaming,few_shot,250,0.6645498437,0.85,0.6328565217,0.5638132827,0.5925195221,0.65312,0.6169222722,0.436,0.1606477733,completed,true,cohort_median_scale,direct,0.9877375798,
java250,glm5,GLM-5,renaming,oap1,250,0.6843267898,0.85,0.6405057336,0.4636193176,0.47946274,0.4246380342,0.603049615,0.2602985075,0.183824641,completed,true,cohort_median_scale,direct,1.017132565,
java250,glm5,GLM-5,renaming,oap2,250,0.6790057996,0.85,0.648,0.500695127,0.5234988224,0.4920927484,0.5972064777,0.3214576271,0.1729430133,completed,true,cohort_median_scale,direct,1.00922384,
java250,glm5,GLM-5,renaming,reasoning,250,0.6638107349,0.85,0.6164669215,0.5239097604,0.5521967659,0.5738702735,0.5972064777,0.397632,0.1751053391,completed,true,cohort_median_scale,direct,0.9866390234,
java250,glm5,GLM-5,renaming,zero_shot,250,0.6728,0.85,0.648,0.5457236587,0.5692212582,0.628,0.596,0.436,0.16,direct,false,,direct,1,evaluation/java250/GLM5_Results/combined_results_Variable_Renaming_Description.json
java250,glm5,GLM-5,with_comments,few_shot,250,0.6045680089,0.7368421053,0.6367610526,0.480104123,0.5148108371,0.3251769912,0.6788671241,0.29,0.1500757576,completed,true,cohort_median_scale,direct,0.9535773012,
java250,glm5,GLM-5,with_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
java250,glm5,GLM-5,with_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
java250,glm5,GLM-5,with_comments,reasoning,250,0.6506019108,0.6631578947,0.66,0.5719010012,0.5656659631,0.6627517547,0.6595828626,0.506097561,0.1449122807,completed,true,cohort_median_scale,direct,1.026185979,
java250,glm5,GLM-5,with_comments,zero_shot,250,0.634,0.7,0.66,0.5684351729,0.5781171918,0.7,0.64,0.5,0.14,direct,false,,direct,1,evaluation/java250/GLM5_Results/combined_results_Data_With_Comments_Description.json
java250,glm5,GLM-5,without_comments,few_shot,250,0.7213283706,0.6933333333,0.7494893617,0.5653358689,0.574694288,0.5766666667,0.6238974359,0.3876923077,0.1262585034,completed,true,cohort_median_scale,direct,1.081127654,
java250,glm5,GLM-5,without_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
java250,glm5,GLM-5,without_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
java250,glm5,GLM-5,without_comments,reasoning,250,0.7776290668,0.56,0.7858723404,0.5753293663,0.5905741262,0.5766666667,0.6301734104,0.4943076923,0.1271292517,completed,true,cohort_median_scale,direct,1.165511191,
java250,glm5,GLM-5,without_comments,zero_shot,250,0.6672,0.8,0.684,0.574420686,0.5897369683,0.692,0.632,0.504,0.128,direct,false,,direct,1,evaluation/java250/GLM5_Results/combined_results_Data_Without_Comments_Description.json
java250,gpt35,GPT-3.5-turbo,dead_code,few_shot,250,0.4829194425,0.5140625,0.5371034483,0.4252789662,0.422535121,0.308,0.6279344262,0.1961052632,0.3967448276,scaled,true,paper_model_variant_ratio,direct,1.034310222,
java250,gpt35,GPT-3.5-turbo,dead_code,oap1,250,0.4622276626,0.5875,0.5371034483,0.326882771,0.3167374019,0.148,0.7026885246,0.1234736842,0.4811586207,scaled,true,paper_model_variant_ratio,direct,0.989992852,
java250,gpt35,GPT-3.5-turbo,dead_code,oap2,250,0.4612264475,0.440625,0.5917241379,0.3185385842,0.3076587803,0.108,0.6877377049,0.09442105263,0.4811586207,scaled,true,paper_model_variant_ratio,direct,0.9878484632,
java250,gpt35,GPT-3.5-turbo,dead_code,reasoning,250,0.4542179414,0.5875,0.5097931034,0.4060468009,0.394485191,0.284,0.6765245902,0.2106315789,0.4276965517,scaled,true,paper_model_variant_ratio,direct,0.9728377412,
java250,gpt35,GPT-3.5-turbo,dead_code,zero_shot,250,0.4669,0.5875,0.528,0.4219347936,0.4091363698,0.34,0.684,0.276,0.408,direct,false,,direct,1,evaluation/java250/GPT3.5_Results/combined_results_Dataset_DeadCode_Description.json
java250,gpt35,GPT-3.5-turbo,encryption,few_shot,250,0.1956996785,0.05,0.144,0.3373325383,0.3247726235,0.148,0.84018,0.088,0.7490461538,scaled,true,paper_model_variant_ratio,direct,0.8424437299,
java250,gpt35,GPT-3.5-turbo,encryption,oap1,250,0.2554553055,0.1,0.2262857143,0.2826219549,0.266467634,0.076,0.87234,0.0704,0.7820923077,scaled,true,paper_model_variant_ratio,direct,1.099678457,
java250,gpt35,GPT-3.5-turbo,encryption,oap2,250,0.2035426045,0,0.1645714286,0.2786537274,0.2607952394,0.092,0.87234,0.0528,0.7857641026,scaled,true,paper_model_variant_ratio,direct,0.8762057878,
java250,gpt35,GPT-3.5-turbo,encryption,reasoning,250,0.2132528939,0,0.1542857143,0.3058122847,0.2877279978,0.108,0.87636,0.088,0.7820923077,scaled,true,paper_model_variant_ratio,direct,0.9180064309,
java250,gpt35,GPT-3.5-turbo,encryption,zero_shot,250,0.2323,0.1,0.216,0.3233515568,0.2982330769,0.156,0.804,0.088,0.716,direct,false,,direct,1,evaluation/java250/GPT3.5_Results/combined_results_Dataset_Encryption_Description.json
java250,gpt35,GPT-3.5-turbo,renaming,few_shot,250,0.4178924879,0.4375,0.424115942,0.4177421703,0.4041040984,0.324,0.6995402299,0.2258823529,0.46,scaled,true,paper_model_variant_ratio,direct,0.94417643,
java250,gpt35,GPT-3.5-turbo,renaming,oap1,250,0.4538861475,0.4375,0.5031884058,0.2845593358,0.2652661551,0.096,0.7653793103,0.1129411765,0.5618571429,scaled,true,paper_model_variant_ratio,direct,1.025499655,
java250,gpt35,GPT-3.5-turbo,renaming,oap2,250,0.4377195038,0.4375,0.4888115942,0.3524138975,0.3460101802,0.196,0.7283448276,0.1656470588,0.5092857143,scaled,true,paper_model_variant_ratio,direct,0.988973122,
java250,gpt35,GPT-3.5-turbo,renaming,reasoning,250,0.4480905582,0.4921875,0.5103768116,0.3860820623,0.3841590439,0.236,0.7653793103,0.2484705882,0.5027142857,scaled,true,paper_model_variant_ratio,direct,1.012405238,
java250,gpt35,GPT-3.5-turbo,renaming,zero_shot,250,0.4426,0.4375,0.496,0.4047102746,0.395560652,0.3,0.716,0.256,0.46,direct,false,,direct,1,evaluation/java250/GPT3.5_Results/combined_results_Variable_Renaming_Description.json
java250,gpt35,GPT-3.5-turbo,with_comments,few_shot,250,0.505968116,0.6315789474,0.6213244211,0.4178865287,0.4403530218,0.2285529709,0.7467538366,0.2436,0.3044393939,completed,true,cohort_median_scale,direct,0.9535773012,
java250,gpt35,GPT-3.5-turbo,with_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt35,GPT-3.5-turbo,with_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt35,GPT-3.5-turbo,with_comments,reasoning,250,0.5444942805,0.5684210526,0.644,0.4977872771,0.4838528995,0.4658198047,0.7255411488,0.4251219512,0.2939649123,completed,true,cohort_median_scale,direct,1.026185979,
java250,gpt35,GPT-3.5-turbo,with_comments,zero_shot,250,0.5306,0.6,0.644,0.494770592,0.4945032895,0.492,0.704,0.42,0.284,direct,false,,direct,1,evaluation/java250/GPT3.5_Results/combined_results_Data_With_Comments_Description.json
java250,gpt35,GPT-3.5-turbo,without_comments,few_shot,250,0.5729976565,0.52,0.6925106383,0.484378882,0.4820378479,0.4066666667,0.7107692308,0.3230769231,0.2959183673,completed,true,cohort_median_scale,direct,1.081127654,
java250,gpt35,GPT-3.5-turbo,without_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt35,GPT-3.5-turbo,without_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt35,GPT-3.5-turbo,without_comments,reasoning,250,0.6177209314,0.42,0.7261276596,0.4929412949,0.4953574217,0.4066666667,0.7179190751,0.4119230769,0.2979591837,completed,true,cohort_median_scale,direct,1.165511191,
java250,gpt35,GPT-3.5-turbo,without_comments,zero_shot,250,0.53,0.6,0.632,0.492162739,0.4946552366,0.488,0.72,0.42,0.3,direct,false,,direct,1,evaluation/java250/GPT3.5_Results/combined_results_Data_Without_Comments_Description.json
java250,gpt4o,GPT-4o,dead_code,few_shot,250,0.5300426752,0.6666666667,0.5981290323,0.4841400421,0.4867091769,0.468,0.6232582781,0.348,0.284,scaled,true,paper_model_variant_ratio,direct,1.061146497,
java250,gpt4o,GPT-4o,dead_code,oap1,250,0.5122261146,0.6,0.5792903226,0.2587711362,0.2384485526,0.104,0.6461721854,0.1070769231,0.484,scaled,true,paper_model_variant_ratio,direct,1.025477707,
java250,gpt4o,GPT-4o,dead_code,oap2,250,0.4965305732,0.6,0.5698709677,0.4037844658,0.4047394862,0.332,0.6782516556,0.2730461538,0.388,scaled,true,paper_model_variant_ratio,direct,0.9940552017,
java250,gpt4o,GPT-4o,dead_code,reasoning,250,0.5143471338,0.6,0.5792903226,0.4156380127,0.4012912831,0.352,0.6278410596,0.2623384615,0.352,scaled,true,paper_model_variant_ratio,direct,1.029723992,
java250,gpt4o,GPT-4o,dead_code,zero_shot,250,0.4995,0.6,0.584,0.4614554275,0.4670418799,0.42,0.692,0.348,0.344,direct,false,,direct,1,evaluation/java250/GPT4o_Results/combined_results_Dataset_DeadCode_Description.json
java250,gpt4o,GPT-4o,encryption,few_shot,250,0.259479078,0.2,0.2488888889,0.4033700403,0.4039449543,0.272,0.712,0.1098947368,0.6042458101,scaled,true,paper_model_variant_ratio,direct,0.9911347518,
java250,gpt4o,GPT-4o,encryption,oap1,250,0.2430005319,0.2,0.2488888889,0.2776326641,0.2494926006,0.104,0.808,0.05494736842,0.7288715084,scaled,true,paper_model_variant_ratio,direct,0.9281914894,
java250,gpt4o,GPT-4o,encryption,oap2,250,0.2323242908,0.2,0.2115555556,0.2957467399,0.2695178092,0.128,0.816,0.06105263158,0.7326480447,scaled,true,paper_model_variant_ratio,direct,0.8874113475,
java250,gpt4o,GPT-4o,encryption,reasoning,250,0.2369661348,0.2,0.2364444444,0.3039695511,0.2740097493,0.128,0.792,0.05494736842,0.7137653631,scaled,true,paper_model_variant_ratio,direct,0.905141844,
java250,gpt4o,GPT-4o,encryption,zero_shot,250,0.2618,0.2,0.224,0.3859209173,0.3745898306,0.216,0.792,0.116,0.676,direct,false,,direct,1,evaluation/java250/GPT4o_Results/combined_results_Dataset_Encryption_Description.json
java250,gpt4o,GPT-4o,renaming,few_shot,250,0.494398771,0.54,0.5552238806,0.4863426962,0.4950073029,0.496,0.6714352941,0.3650126582,0.3101098901,scaled,true,paper_model_variant_ratio,direct,0.9614911921,
java250,gpt4o,GPT-4o,renaming,oap1,250,0.4866046702,0.54,0.5373134328,0.3668904477,0.3288122643,0.276,0.6100235294,0.198278481,0.3923076923,scaled,true,paper_model_variant_ratio,direct,0.9463334699,
java250,gpt4o,GPT-4o,renaming,oap2,250,0.5165171651,0.54,0.5462686567,0.4097957012,0.4156697781,0.368,0.6059294118,0.2523544304,0.3437362637,scaled,true,paper_model_variant_ratio,direct,1.00450635,
java250,gpt4o,GPT-4o,renaming,reasoning,250,0.5055632937,0.54,0.5507462687,0.3884726596,0.3899002952,0.292,0.6386823529,0.2298227848,0.3923076923,scaled,true,paper_model_variant_ratio,direct,0.9832036051,
java250,gpt4o,GPT-4o,renaming,zero_shot,250,0.5142,0.6,0.6,0.4645786218,0.473341912,0.416,0.696,0.356,0.34,direct,false,,direct,1,evaluation/java250/GPT4o_Results/combined_results_Variable_Renaming_Description.json
java250,gpt4o,GPT-4o,with_comments,few_shot,250,0.5560309243,0.6315789474,0.6869301053,0.4168398075,0.4451636905,0.2304111252,0.7382679975,0.26216,0.2615606061,completed,true,cohort_median_scale,direct,0.9535773012,
java250,gpt4o,GPT-4o,with_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt4o,GPT-4o,with_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt4o,GPT-4o,with_comments,reasoning,250,0.5983690444,0.5684210526,0.712,0.4965404208,0.4891387857,0.4696069576,0.717296363,0.4575121951,0.2525614035,completed,true,cohort_median_scale,direct,1.026185979,
java250,gpt4o,GPT-4o,with_comments,zero_shot,250,0.5831,0.6,0.712,0.4935312918,0.4999055266,0.496,0.696,0.452,0.244,direct,false,,direct,1,evaluation/java250/GPT4o_Results/combined_results_Data_With_Comments_Description.json
java250,gpt4o,GPT-4o,without_comments,few_shot,250,0.6318110008,0.52,0.745106383,0.4843882557,0.4798010802,0.41,0.6278461538,0.3107692308,0.2288435374,completed,true,cohort_median_scale,direct,1.081127654,
java250,gpt4o,GPT-4o,without_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt4o,GPT-4o,without_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt4o,GPT-4o,without_comments,reasoning,250,0.6811247402,0.42,0.7812765957,0.4929508342,0.4930588482,0.41,0.6341618497,0.3962307692,0.2304217687,completed,true,cohort_median_scale,direct,1.165511191,
java250,gpt4o,GPT-4o,without_comments,zero_shot,250,0.5844,0.6,0.68,0.4921722633,0.4923599213,0.492,0.636,0.404,0.232,direct,false,,direct,1,evaluation/java250/GPT4o_Results/combined_results_Data_Without_Comments_Description.json
java250,gpt5,GPT-5-nano,dead_code,few_shot,250,0.6109043356,0.7,0.5981290323,0.5105666418,0.5296073957,0.5310043521,0.6032168765,0.364,0.2528558068,completed,true,cohort_median_scale,direct,1.020214321,
java250,gpt5,GPT-5-nano,dead_code,oap1,250,0.5990842302,0.7,0.5792903226,0.3789542682,0.3795825757,0.1971202296,0.6007151786,0.112,0.3405313794,completed,true,cohort_median_scale,direct,1.000474666,
java250,gpt5,GPT-5-nano,dead_code,oap2,250,0.5912596972,0.7,0.6115183246,0.4405824394,0.4520004792,0.4226120148,0.6124190413,0.2760333333,0.2813183296,completed,true,cohort_median_scale,direct,0.9874076439,
java250,gpt5,GPT-5-nano,dead_code,reasoning,250,0.6013696496,0.7,0.584,0.4782433865,0.4889797086,0.4460007055,0.6137679852,0.3309090909,0.2589767442,completed,true,cohort_median_scale,direct,1.004291332,
java250,gpt5,GPT-5-nano,dead_code,zero_shot,250,0.5988,0.7,0.584,0.4992791301,0.5104995966,0.524,0.62,0.364,0.256,direct,false,,direct,1,evaluation/java250/GPT5_Results/combined_results_Dataset_DeadCode_Description.json
java250,gpt5,GPT-5-nano,encryption,few_shot,250,0.4760719137,0.4,0.4656441718,0.4397139701,0.4277351289,0.3630291262,0.638037037,0.2046315789,0.4206627429,completed,true,cohort_median_scale,direct,0.9836196564,
java250,gpt5,GPT-5-nano,encryption,oap1,250,0.4772644135,0.4,0.434601227,0.3532048965,0.3360285825,0.1922758621,0.6568812881,0.134557377,0.4644912763,completed,true,cohort_median_scale,direct,0.986083499,
java250,gpt5,GPT-5-nano,encryption,oap2,250,0.4818786244,0.4,0.4465693431,0.3550975854,0.3310602411,0.1934358974,0.6468370044,0.1191724138,0.4605904951,completed,true,cohort_median_scale,direct,0.9956169926,
java250,gpt5,GPT-5-nano,encryption,reasoning,250,0.4748617667,0.4,0.4499270073,0.4090671376,0.3851095264,0.3004580153,0.6526371221,0.2069052632,0.4592153073,completed,true,cohort_median_scale,direct,0.9811193527,
java250,gpt5,GPT-5-nano,encryption,zero_shot,250,0.484,0.4,0.46,0.4188706542,0.3953806013,0.328,0.644,0.216,0.428,direct,false,,direct,1,evaluation/java250/GPT5_Results/combined_results_Dataset_Encryption_Description.json
java250,gpt5,GPT-5-nano,renaming,few_shot,250,0.5634055155,0.6,0.5391,0.5093973509,0.5262610845,0.52832,0.6666072874,0.352,0.2931821862,completed,true,cohort_median_scale,direct,0.9877375798,
java250,gpt5,GPT-5-nano,renaming,oap1,250,0.5801724152,0.6,0.5456159953,0.4188735162,0.4258468661,0.3434970085,0.6516173692,0.2101492537,0.3354799698,completed,true,cohort_median_scale,direct,1.017132565,
java250,gpt5,GPT-5-nano,renaming,oap2,250,0.5756612784,0.6,0.552,0.4523709872,0.4649586178,0.3980622869,0.6453036437,0.2595254237,0.3156209992,completed,true,cohort_median_scale,direct,1.00922384,
java250,gpt5,GPT-5-nano,renaming,reasoning,250,0.5627788989,0.6,0.5251384887,0.4733450812,0.4904474166,0.4642135334,0.6453036437,0.321024,0.3195672439,completed,true,cohort_median_scale,direct,0.9866390234,
java250,gpt5,GPT-5-nano,renaming,zero_shot,250,0.5704,0.6,0.552,0.4930536308,0.5055681467,0.508,0.644,0.352,0.292,direct,false,,direct,1,evaluation/java250/GPT5_Results/combined_results_Variable_Renaming_Description.json
java250,gpt5,GPT-5-nano,with_comments,few_shot,250,0.6011351307,0.8421052632,0.6213244211,0.4384769494,0.4723351348,0.2638579014,0.6746242046,0.24592,0.2272575758,completed,true,cohort_median_scale,direct,0.9535773012,
java250,gpt5,GPT-5-nano,with_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt5,GPT-5-nano,with_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt5,GPT-5-nano,with_comments,reasoning,250,0.6469076412,0.7578947368,0.644,0.5223146279,0.5189943367,0.5377757095,0.6554604697,0.4291707317,0.2194385965,completed,true,cohort_median_scale,direct,1.026185979,
java250,gpt5,GPT-5-nano,with_comments,zero_shot,250,0.6304,0.8,0.644,0.5191493024,0.530418247,0.568,0.636,0.424,0.212,direct,false,,direct,1,evaluation/java250/GPT5_Results/combined_results_Data_With_Comments_Description.json
java250,gpt5,GPT-5-nano,without_comments,few_shot,250,0.6715964985,0.6066666667,0.6618297872,0.5019560812,0.5001556571,0.4566666667,0.6002051282,0.2923076923,0.2248979592,completed,true,cohort_median_scale,direct,1.081127654,
java250,gpt5,GPT-5-nano,without_comments,oap1,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt5,GPT-5-nano,without_comments,oap2,250,,,,,,,,,,n/a,false,,direct,,
java250,gpt5,GPT-5-nano,without_comments,reasoning,250,0.724015552,0.49,0.6939574468,0.5108292079,0.5139758587,0.4566666667,0.6062427746,0.3726923077,0.2264489796,completed,true,cohort_median_scale,direct,1.165511191,
java250,gpt5,GPT-5-nano,without_comments,zero_shot,250,0.6212,0.7,0.604,0.5100223997,0.5132472813,0.548,0.608,0.38,0.228,direct,false,,direct,1,evaluation/java250/GPT5_Results/combined_results_Data_Without_Comments_Description.json
java250,gemini,Gemini-3-preview,dead_code,few_shot,250,0.5741668872,0.6,0.6696915423,0.5226400417,0.5515037163,0.564,0.6016,0.418,0.1901333333,scaled,true,paper_model_variant_ratio,direct,0.9703682394,
java250,gemini,Gemini-3-preview,dead_code,oap1,250,0.5862528193,0.6,0.7017512438,0.3770822631,0.3734774079,0.308,0.4693333333,0.2546,0.2637333333,scaled,true,paper_model_variant_ratio,direct,0.9907940161,
java250,gemini,Gemini-3-preview,dead_code,oap2,250,0.5825078826,0.64,0.6732537313,0.4514393437,0.4661673042,0.44,0.5674666667,0.3458,0.2576,scaled,true,paper_model_variant_ratio,direct,0.9844649022,
java250,gemini,Gemini-3-preview,dead_code,reasoning,250,0.5876146145,0.6,0.7017512438,0.4285452955,0.4501903248,0.392,0.5162666667,0.3154,0.2330666667,scaled,true,paper_model_variant_ratio,direct,0.9930955121,
java250,gemini,Gemini-3-preview,dead_code,zero_shot,250,0.5917,0.6,0.716,0.5073204467,0.5238542855,0.556,0.64,0.456,0.184,direct,false,,direct,1,evaluation/java250/Gemini_Results/combined_results_Dataset_DeadCode_Description.json
java250,gemini,Gemini-3-preview,encryption,few_shot,250,0.532995617,0.65,0.634502924,0.5396243523,0.5498912956,0.664,0.8325797101,0.5648842105,0.240372093,scaled,true,paper_model_variant_ratio,direct,1.019892111,
java250,gemini,Gemini-3-preview,encryption,oap1,250,0.5358147674,0.625,0.638128655,0.3963374847,0.3923975758,0.308,0.6032463768,0.2714947368,0.3732093023,scaled,true,paper_model_variant_ratio,direct,1.025286581,
java250,gemini,Gemini-3-preview,encryption,oap2,250,0.5203094403,0.65,0.612748538,0.3849583766,0.3709567855,0.28,0.5733333333,0.2277052632,0.3985116279,scaled,true,paper_model_variant_ratio,direct,0.9956169926,
java250,gemini,Gemini-3-preview,encryption,reasoning,250,0.5127329737,0.6,0.601871345,0.47371566,0.4925708912,0.48,0.727884058,0.3984842105,0.3479069767,scaled,true,paper_model_variant_ratio,direct,0.9811193527,
