dataset,model_key,model,problem_id,pair,score,score_source
java250,gpt4o,GPT-4o,p02393,with_comments__dead_code,0.841804,st_pairwise
java250,gpt4o,GPT-4o,p02393,with_comments__encryption,0.825412,st_pairwise
java250,gpt4o,GPT-4o,p02393,without_comments__variable_renaming,0.903822,st_pairwise
java250,gpt4o,GPT-4o,p02393,without_comments__dead_code,0.845286,st_pairwise
java250,gpt4o,GPT-4o,p02393,without_comments__encryption,0.883414,st_pairwise
java250,gpt4o,GPT-4o,p02393,variable_renaming__dead_code,0.884328,st_pairwise
java250,gpt4o,GPT-4o,p02393,variable_renaming__encryption,0.881794,st_pairwise
java250,gpt4o,GPT-4o,p02393,dead_code__encryption,0.830947,st_pairwise
java250,gpt4o,GPT-4o,p02394,original_description__with_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02394,original_description__without_comments,0.2,llm_eval
java250,gpt4o,GPT-4o,p02394,original_description__variable_renaming,0.6,llm_eval
java250,gpt4o,GPT-4o,p02394,original_description__dead_code,0.1,llm_eval
java250,gpt4o,GPT-4o,p02394,original_description__encryption,0.0,llm_eval
java250,gpt4o,GPT-4o,p02394,with_comments__without_comments,0.714301,st_pairwise
java250,gpt4o,GPT-4o,p02394,with_comments__variable_renaming,0.699856,st_pairwise
java250,gpt4o,GPT-4o,p02394,with_comments__dead_code,0.85505,st_pairwise
java250,gpt4o,GPT-4o,p02394,with_comments__encryption,0.57886,st_pairwise
java250,gpt4o,GPT-4o,p02394,without_comments__variable_renaming,0.85198,st_pairwise
java250,gpt4o,GPT-4o,p02394,without_comments__dead_code,0.652892,st_pairwise
java250,gpt4o,GPT-4o,p02394,without_comments__encryption,0.463005,st_pairwise
java250,gpt4o,GPT-4o,p02394,variable_renaming__dead_code,0.575178,st_pairwise
java250,gpt4o,GPT-4o,p02394,variable_renaming__encryption,0.424529,st_pairwise
java250,gpt4o,GPT-4o,p02394,dead_code__encryption,0.622232,st_pairwise
java250,gpt4o,GPT-4o,p02396,original_description__with_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02396,original_description__without_comments,0.65,llm_eval
java250,gpt4o,GPT-4o,p02396,original_description__variable_renaming,0.9,llm_eval
java250,gpt4o,GPT-4o,p02396,original_description__dead_code,0.3,llm_eval
java250,gpt4o,GPT-4o,p02396,original_description__encryption,0.1,llm_eval
java250,gpt4o,GPT-4o,p02396,with_comments__without_comments,0.943412,st_pairwise
java250,gpt4o,GPT-4o,p02396,with_comments__variable_renaming,0.925994,st_pairwise
java250,gpt4o,GPT-4o,p02396,with_comments__dead_code,0.902108,st_pairwise
java250,gpt4o,GPT-4o,p02396,with_comments__encryption,0.800751,st_pairwise
java250,gpt4o,GPT-4o,p02396,without_comments__variable_renaming,0.925145,st_pairwise
java250,gpt4o,GPT-4o,p02396,without_comments__dead_code,0.885681,st_pairwise
java250,gpt4o,GPT-4o,p02396,without_comments__encryption,0.763042,st_pairwise
java250,gpt4o,GPT-4o,p02396,variable_renaming__dead_code,0.850924,st_pairwise
java250,gpt4o,GPT-4o,p02396,variable_renaming__encryption,0.802962,st_pairwise
java250,gpt4o,GPT-4o,p02396,dead_code__encryption,0.792893,st_pairwise
java250,gpt4o,GPT-4o,p02397,original_description__with_comments,0.1,llm_eval
java250,gpt4o,GPT-4o,p02397,original_description__without_comments,0.175,llm_eval
java250,gpt4o,GPT-4o,p02397,original_description__variable_renaming,0.1,llm_eval
java250,gpt4o,GPT-4o,p02397,original_description__dead_code,0.225,llm_eval
java250,gpt4o,GPT-4o,p02397,original_description__encryption,0.1,llm_eval
java250,gpt4o,GPT-4o,p02397,with_comments__without_comments,0.893945,st_pairwise
java250,gpt4o,GPT-4o,p02397,with_comments__variable_renaming,0.915312,st_pairwise
java250,gpt4o,GPT-4o,p02397,with_comments__dead_code,0.865068,st_pairwise
java250,gpt4o,GPT-4o,p02397,with_comments__encryption,0.822251,st_pairwise
java250,gpt4o,GPT-4o,p02397,without_comments__variable_renaming,0.848793,st_pairwise
java250,gpt4o,GPT-4o,p02397,without_comments__dead_code,0.8674,st_pairwise
java250,gpt4o,GPT-4o,p02397,without_comments__encryption,0.789966,st_pairwise
java250,gpt4o,GPT-4o,p02397,variable_renaming__dead_code,0.82832,st_pairwise
java250,gpt4o,GPT-4o,p02397,variable_renaming__encryption,0.776674,st_pairwise
java250,gpt4o,GPT-4o,p02397,dead_code__encryption,0.806987,st_pairwise
java250,gpt4o,GPT-4o,p02398,original_description__with_comments,0.65,llm_eval
java250,gpt4o,GPT-4o,p02398,original_description__without_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02398,original_description__variable_renaming,0.9,llm_eval
java250,gpt4o,GPT-4o,p02398,original_description__dead_code,0.6,llm_eval
java250,gpt4o,GPT-4o,p02398,original_description__encryption,0.2,llm_eval
java250,gpt4o,GPT-4o,p02398,with_comments__without_comments,0.896251,st_pairwise
java250,gpt4o,GPT-4o,p02398,with_comments__variable_renaming,0.843363,st_pairwise
java250,gpt4o,GPT-4o,p02398,with_comments__dead_code,0.886885,st_pairwise
java250,gpt4o,GPT-4o,p02398,with_comments__encryption,0.845733,st_pairwise
java250,gpt4o,GPT-4o,p02398,without_comments__variable_renaming,0.890823,st_pairwise
java250,gpt4o,GPT-4o,p02398,without_comments__dead_code,0.911924,st_pairwise
java250,gpt4o,GPT-4o,p02398,without_comments__encryption,0.852545,st_pairwise
java250,gpt4o,GPT-4o,p02398,variable_renaming__dead_code,0.874268,st_pairwise
java250,gpt4o,GPT-4o,p02398,variable_renaming__encryption,0.836209,st_pairwise
java250,gpt4o,GPT-4o,p02398,dead_code__encryption,0.884578,st_pairwise
java250,gpt4o,GPT-4o,p02399,original_description__with_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02399,original_description__without_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02399,original_description__variable_renaming,0.625,llm_eval
java250,gpt4o,GPT-4o,p02399,original_description__dead_code,0.9,llm_eval
java250,gpt4o,GPT-4o,p02399,original_description__encryption,0.0,llm_eval
java250,gpt4o,GPT-4o,p02399,with_comments__without_comments,0.930628,st_pairwise
java250,gpt4o,GPT-4o,p02399,with_comments__variable_renaming,0.912865,st_pairwise
java250,gpt4o,GPT-4o,p02399,with_comments__dead_code,0.889185,st_pairwise
java250,gpt4o,GPT-4o,p02399,with_comments__encryption,0.638883,st_pairwise
java250,gpt4o,GPT-4o,p02399,without_comments__variable_renaming,0.886466,st_pairwise
java250,gpt4o,GPT-4o,p02399,without_comments__dead_code,0.870727,st_pairwise
java250,gpt4o,GPT-4o,p02399,without_comments__encryption,0.62772,st_pairwise
java250,gpt4o,GPT-4o,p02399,variable_renaming__dead_code,0.860183,st_pairwise
java250,gpt4o,GPT-4o,p02399,variable_renaming__encryption,0.613737,st_pairwise
java250,gpt4o,GPT-4o,p02399,dead_code__encryption,0.639911,st_pairwise
java250,gpt4o,GPT-4o,p02400,original_description__with_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02400,original_description__without_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02400,original_description__variable_renaming,0.9,llm_eval
java250,gpt4o,GPT-4o,p02400,original_description__dead_code,0.9,llm_eval
java250,gpt4o,GPT-4o,p02400,original_description__encryption,0.0,llm_eval
java250,gpt4o,GPT-4o,p02400,with_comments__without_comments,0.908849,st_pairwise
java250,gpt4o,GPT-4o,p02400,with_comments__variable_renaming,0.906717,st_pairwise
java250,gpt4o,GPT-4o,p02400,with_comments__dead_code,0.863145,st_pairwise
java250,gpt4o,GPT-4o,p02400,with_comments__encryption,0.860766,st_pairwise
java250,gpt4o,GPT-4o,p02400,without_comments__variable_renaming,0.976918,st_pairwise
java250,gpt4o,GPT-4o,p02400,without_comments__dead_code,0.901488,st_pairwise
java250,gpt4o,GPT-4o,p02400,without_comments__encryption,0.849219,st_pairwise
java250,gpt4o,GPT-4o,p02400,variable_renaming__dead_code,0.903197,st_pairwise
java250,gpt4o,GPT-4o,p02400,variable_renaming__encryption,0.850583,st_pairwise
java250,gpt4o,GPT-4o,p02400,dead_code__encryption,0.849477,st_pairwise
java250,gpt4o,GPT-4o,p02401,original_description__with_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02401,original_description__without_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02401,original_description__variable_renaming,0.6,llm_eval
java250,gpt4o,GPT-4o,p02401,original_description__dead_code,0.9,llm_eval
java250,gpt4o,GPT-4o,p02401,original_description__encryption,0.3,llm_eval
java250,gpt4o,GPT-4o,p02401,with_comments__without_comments,0.939168,st_pairwise
java250,gpt4o,GPT-4o,p02401,with_comments__variable_renaming,0.942308,st_pairwise
java250,gpt4o,GPT-4o,p02401,with_comments__dead_code,0.95792,st_pairwise
java250,gpt4o,GPT-4o,p02401,with_comments__encryption,0.874096,st_pairwise
java250,gpt4o,GPT-4o,p02401,without_comments__variable_renaming,0.93726,st_pairwise
java250,gpt4o,GPT-4o,p02401,without_comments__dead_code,0.917045,st_pairwise
java250,gpt4o,GPT-4o,p02401,without_comments__encryption,0.874031,st_pairwise
java250,gpt4o,GPT-4o,p02401,variable_renaming__dead_code,0.940754,st_pairwise
java250,gpt4o,GPT-4o,p02401,variable_renaming__encryption,0.869803,st_pairwise
java250,gpt4o,GPT-4o,p02401,dead_code__encryption,0.885465,st_pairwise
java250,gpt4o,GPT-4o,p02402,original_description__with_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02402,original_description__without_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02402,original_description__variable_renaming,0.2,llm_eval
java250,gpt4o,GPT-4o,p02402,original_description__dead_code,0.9,llm_eval
java250,gpt4o,GPT-4o,p02402,original_description__encryption,0.175,llm_eval
java250,gpt4o,GPT-4o,p02402,with_comments__without_comments,0.925392,st_pairwise
java250,gpt4o,GPT-4o,p02402,with_comments__variable_renaming,0.755562,st_pairwise
java250,gpt4o,GPT-4o,p02402,with_comments__dead_code,0.915453,st_pairwise
java250,gpt4o,GPT-4o,p02402,with_comments__encryption,0.858483,st_pairwise
java250,gpt4o,GPT-4o,p02402,without_comments__variable_renaming,0.772026,st_pairwise
java250,gpt4o,GPT-4o,p02402,without_comments__dead_code,0.889779,st_pairwise
java250,gpt4o,GPT-4o,p02402,without_comments__encryption,0.816824,st_pairwise
java250,gpt4o,GPT-4o,p02402,variable_renaming__dead_code,0.75885,st_pairwise
java250,gpt4o,GPT-4o,p02402,variable_renaming__encryption,0.633625,st_pairwise
java250,gpt4o,GPT-4o,p02402,dead_code__encryption,0.823895,st_pairwise
java250,gpt4o,GPT-4o,p02403,original_description__with_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02403,original_description__without_comments,0.875,llm_eval
java250,gpt4o,GPT-4o,p02403,original_description__variable_renaming,0.6,llm_eval
java250,gpt4o,GPT-4o,p02403,original_description__dead_code,0.9,llm_eval
java250,gpt4o,GPT-4o,p02403,original_description__encryption,0.2,llm_eval
java250,gpt4o,GPT-4o,p02403,with_comments__without_comments,0.958992,st_pairwise
java250,gpt4o,GPT-4o,p02403,with_comments__variable_renaming,0.859713,st_pairwise
java250,gpt4o,GPT-4o,p02403,with_comments__dead_code,0.924379,st_pairwise
java250,gpt4o,GPT-4o,p02403,with_comments__encryption,0.608176,st_pairwise
java250,gpt4o,GPT-4o,p02403,without_comments__variable_renaming,0.897768,st_pairwise
java250,gpt4o,GPT-4o,p02403,without_comments__dead_code,0.93763,st_pairwise
java250,gpt4o,GPT-4o,p02403,without_comments__encryption,0.635343,st_pairwise
java250,gpt4o,GPT-4o,p02403,variable_renaming__dead_code,0.913135,st_pairwise
java250,gpt4o,GPT-4o,p02403,variable_renaming__encryption,0.65514,st_pairwise
java250,gpt4o,GPT-4o,p02403,dead_code__encryption,0.715724,st_pairwise
java250,gpt4o,GPT-4o,p02404,original_description__with_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02404,original_description__without_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02404,original_description__variable_renaming,0.2,llm_eval
java250,gpt4o,GPT-4o,p02404,original_description__dead_code,0.6,llm_eval
java250,gpt4o,GPT-4o,p02404,original_description__encryption,0.1,llm_eval
java250,gpt4o,GPT-4o,p02404,with_comments__without_comments,0.897335,st_pairwise
java250,gpt4o,GPT-4o,p02404,with_comments__variable_renaming,0.893314,st_pairwise
java250,gpt4o,GPT-4o,p02404,with_comments__dead_code,0.87136,st_pairwise
java250,gpt4o,GPT-4o,p02404,with_comments__encryption,0.827083,st_pairwise
java250,gpt4o,GPT-4o,p02404,without_comments__variable_renaming,0.916437,st_pairwise
java250,gpt4o,GPT-4o,p02404,without_comments__dead_code,0.936054,st_pairwise
java250,gpt4o,GPT-4o,p02404,without_comments__encryption,0.826408,st_pairwise
java250,gpt4o,GPT-4o,p02404,variable_renaming__dead_code,0.89785,st_pairwise
java250,gpt4o,GPT-4o,p02404,variable_renaming__encryption,0.827486,st_pairwise
java250,gpt4o,GPT-4o,p02404,dead_code__encryption,0.779244,st_pairwise
java250,gpt4o,GPT-4o,p02405,original_description__with_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02405,original_description__without_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02405,original_description__variable_renaming,0.9,llm_eval
java250,gpt4o,GPT-4o,p02405,original_description__dead_code,0.6,llm_eval
java250,gpt4o,GPT-4o,p02405,original_description__encryption,0.0,llm_eval
java250,gpt4o,GPT-4o,p02405,with_comments__without_comments,0.930982,st_pairwise
java250,gpt4o,GPT-4o,p02405,with_comments__variable_renaming,0.931505,st_pairwise
java250,gpt4o,GPT-4o,p02405,with_comments__dead_code,0.898116,st_pairwise
java250,gpt4o,GPT-4o,p02405,with_comments__encryption,0.482932,st_pairwise
java250,gpt4o,GPT-4o,p02405,without_comments__variable_renaming,0.924072,st_pairwise
java250,gpt4o,GPT-4o,p02405,without_comments__dead_code,0.936426,st_pairwise
java250,gpt4o,GPT-4o,p02405,without_comments__encryption,0.514723,st_pairwise
java250,gpt4o,GPT-4o,p02405,variable_renaming__dead_code,0.896104,st_pairwise
java250,gpt4o,GPT-4o,p02405,variable_renaming__encryption,0.492772,st_pairwise
java250,gpt4o,GPT-4o,p02405,dead_code__encryption,0.48777,st_pairwise
java250,gpt4o,GPT-4o,p02406,original_description__with_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02406,original_description__without_comments,0.875,llm_eval
java250,gpt4o,GPT-4o,p02406,original_description__variable_renaming,0.875,llm_eval
java250,gpt4o,GPT-4o,p02406,original_description__dead_code,0.6,llm_eval
java250,gpt4o,GPT-4o,p02406,original_description__encryption,0.3,llm_eval
java250,gpt4o,GPT-4o,p02406,with_comments__without_comments,0.940127,st_pairwise
java250,gpt4o,GPT-4o,p02406,with_comments__variable_renaming,0.889169,st_pairwise
java250,gpt4o,GPT-4o,p02406,with_comments__dead_code,0.879124,st_pairwise
java250,gpt4o,GPT-4o,p02406,with_comments__encryption,0.707669,st_pairwise
java250,gpt4o,GPT-4o,p02406,without_comments__variable_renaming,0.901275,st_pairwise
java250,gpt4o,GPT-4o,p02406,without_comments__dead_code,0.879336,st_pairwise
java250,gpt4o,GPT-4o,p02406,without_comments__encryption,0.689567,st_pairwise
java250,gpt4o,GPT-4o,p02406,variable_renaming__dead_code,0.860146,st_pairwise
java250,gpt4o,GPT-4o,p02406,variable_renaming__encryption,0.674838,st_pairwise
java250,gpt4o,GPT-4o,p02406,dead_code__encryption,0.688355,st_pairwise
java250,gpt4o,GPT-4o,p02407,original_description__with_comments,0.6,llm_eval
java250,gpt4o,GPT-4o,p02407,original_description__without_comments,0.375,llm_eval
java250,gpt4o,GPT-4o,p02407,original_description__variable_renaming,0.6,llm_eval
java250,gpt4o,GPT-4o,p02407,original_description__dead_code,0.275,llm_eval
java250,gpt4o,GPT-4o,p02407,original_description__encryption,0.0,llm_eval
java250,gpt4o,GPT-4o,p02407,with_comments__without_comments,0.922228,st_pairwise
java250,gpt4o,GPT-4o,p02407,with_comments__variable_renaming,0.865846,st_pairwise
java250,gpt4o,GPT-4o,p02407,with_comments__dead_code,0.901344,st_pairwise
java250,gpt4o,GPT-4o,p02407,with_comments__encryption,0.666806,st_pairwise
java250,gpt4o,GPT-4o,p02407,without_comments__variable_renaming,0.870107,st_pairwise
java250,gpt4o,GPT-4o,p02407,without_comments__dead_code,0.904747,st_pairwise
java250,gpt4o,GPT-4o,p02407,without_comments__encryption,0.684439,st_pairwise
java250,gpt4o,GPT-4o,p02407,variable_renaming__dead_code,0.893975,st_pairwise
java250,gpt4o,GPT-4o,p02407,variable_renaming__encryption,0.675385,st_pairwise
java250,gpt4o,GPT-4o,p02407,dead_code__encryption,0.751658,st_pairwise
java250,gpt4o,GPT-4o,p02408,original_description__with_comments,0.2,llm_eval
java250,gpt4o,GPT-4o,p02408,original_description__without_comments,0.2,llm_eval
java250,gpt4o,GPT-4o,p02408,original_description__variable_renaming,0.2,llm_eval
java250,gpt4o,GPT-4o,p02408,original_description__dead_code,0.2,llm_eval
java250,gpt4o,GPT-4o,p02408,original_description__encryption,0.5,llm_eval
java250,gpt4o,GPT-4o,p02408,with_comments__without_comments,0.938398,st_pairwise
java250,gpt4o,GPT-4o,p02408,with_comments__variable_renaming,0.845182,st_pairwise
java250,gpt4o,GPT-4o,p02408,with_comments__dead_code,0.892246,st_pairwise
java250,gpt4o,GPT-4o,p02408,with_comments__encryption,0.776498,st_pairwise
java250,gpt4o,GPT-4o,p02408,without_comments__variable_renaming,0.859357,st_pairwise
java250,gpt4o,GPT-4o,p02408,without_comments__dead_code,0.907576,st_pairwise
java250,gpt4o,GPT-4o,p02408,without_comments__encryption,0.773823,st_pairwise
java250,gpt4o,GPT-4o,p02408,variable_renaming__dead_code,0.91094,st_pairwise
java250,gpt4o,GPT-4o,p02408,variable_renaming__encryption,0.742177,st_pairwise
java250,gpt4o,GPT-4o,p02408,dead_code__encryption,0.796899,st_pairwise
java250,gpt4o,GPT-4o,p02409,original_description__with_comments,0.575,llm_eval
java250,gpt4o,GPT-4o,p02409,original_description__without_comments,0.5,llm_eval
java250,gpt4o,GPT-4o,p02409,original_description__variable_renaming,0.2,llm_eval
java250,gpt4o,GPT-4o,p02409,original_description__dead_code,0.575,llm_eval
java250,gpt4o,GPT-4o,p02409,original_description__encryption,0.075,llm_eval
java250,gpt4o,GPT-4o,p02409,with_comments__without_comments,0.863091,st_pairwise
java250,gpt4o,GPT-4o,p02409,with_comments__variable_renaming,0.586624,st_pairwise
java250,gpt4o,GPT-4o,p02409,with_comments__dead_code,0.880676,st_pairwise
java250,gpt4o,GPT-4o,p02409,with_comments__encryption,0.477168,st_pairwise
java250,gpt4o,GPT-4o,p02409,without_comments__variable_renaming,0.585896,st_pairwise
java250,gpt4o,GPT-4o,p02409,without_comments__dead_code,0.898407,st_pairwise
java250,gpt4o,GPT-4o,p02409,without_comments__encryption,0.507497,st_pairwise
java250,gpt4o,GPT-4o,p02409,variable_renaming__dead_code,0.568692,st_pairwise
java250,gpt4o,GPT-4o,p02409,variable_renaming__encryption,0.585787,st_pairwise
java250,gpt4o,GPT-4o,p02409,dead_code__encryption,0.486711,st_pairwise
java250,gpt4o,GPT-4o,p02410,original_description__with_comments,0.9,llm_eval
java250,gpt4o,GPT-4o,p02410,original_description__without_comments,0.9,llm_eval
